COM,Nom Commune,P20_SCOL1517,P20_SCOL1824,ETTEF2021,P20_SCOL2529,P20_NSCOL15P_CAPBEP,P20_NSCOL15P_BAC,P20_NSCOL15P_SUP2,P20_NSCOL15P_SUP34,P20_NSCOL15P_SUP5,ETTEF5021,ETTEF1021,ETTEF121,ETTEF021,P20_POP1564,P20_ACT1564,P20_ACTOCC1564,P20_CHOMEUR1564,P20_CHOM_DIPLMIN,P20_CHOM_SUP34,P20_CHOM_SUP5,P20_ACT_DIPLMIN,P20_ACT_SUP34,P20_ACT_SUP5,P20_INACT1564,P20_ETUD1564,P20_RETR1564,P20_AINACT1564,C20_ACT1564_CS2,C20_ACT1564_CS3,C20_ACT1564_CS4,MED20,NBPERSMENFISC20,NTLBIN
47253,Sainte-Marthe,19,12,0,1,148,96,48,39,16,0,1,11,2,435.33126639293,345.340310492398,306.295290780269,39.0450197121284,7.79620089934529,2.20091800115448,1.07083456623678,47.0157356234196,31.5418397323872,15.1991430382093,89.9909559005326,30.7670432870539,35.3674567021069,23.8564559113718,10.7836442961167,48.7056945720812,119.042000577829,22250,620,0
47254,Saint-Martin-Curton,9,5,0,0,68,37,22,19,23,0,0,2,0,170.0,121.0,100.0,21.0,5.0,1.0,2.0,13.0,12.0,15.0,49.0,10.0,20.0,19.0,20.0,25.0,15.0,20640,295,0
47255,Saint-Martin-de-Beauville,6,4,0,0,24,32,18,16,14,0,0,1,1,96.9230769230769,80.7692307692308,76.4615384615385,4.30769230769231,1.07692307692308,0.0,1.07692307692308,5.38461538461538,14.0,10.7692307692308,16.1538461538462,8.61538461538461,6.46153846153846,1.07692307692308,10.7692307692308,5.38461538461539,10.7692307692308,24110,139,0
47256,Saint-Martin-de-Villereal,3,0,0,0,33,14,12,6,4,0,0,1,1,56.078431372549,44.8627450980392,41.8039215686274,3.05882352941176,0.0,0.0,0.0,4.07843137254902,2.03921568627451,1.01960784313725,11.2156862745098,3.05882352941176,3.05882352941176,5.09803921568627,10.1960784313725,0.0,5.09803921568627,s,s,0
47257,Saint-Martin-Petit,29,7,1,1,150,78,48,40,11,0,1,8,1,391.853843094483,305.116962539463,276.70688573752,28.4100768019431,4.03315844772645,2.05036479513307,0.0,30.4052480499832,30.4050634620679,8.12062794766118,86.7368805550203,30.1768826006558,36.1893391971711,20.3706587571933,20.5744797127236,4.9583208337852,60.6326988102481,22140,609,0
47258,Sainte-Maure-de-Peyriac,11,5,0,0,74,43,19,14,9,0,2,11,1,157.698048365335,125.977138634564,116.0738946078,9.90324402676404,3.99258383957614,0.0,0.0,13.926715036135,6.96330050197237,4.96208352524355,31.720909730771,12.7173073495254,12.0406322867329,6.96297009451275,14.9067373397144,10.0071959827689,4.89898287276915,19650,277,0
47259,Saint-Maurice-de-Lestapel,5,1,0,0,25,18,2,8,2,0,0,4,0,62.3942307692308,46.5480769230769,43.5769230769231,2.97115384615385,0.0,0.990384615384615,0.0,5.94230769230769,6.93269230769231,0.990384615384615,15.8461538461538,4.95192307692308,2.97115384615385,7.92307692307692,9.90384615384615,0.0,4.95192307692308,19200,102,0
47260,Saint-Maurin,6,0,0,0,100,59,29,31,27,0,0,9,2,222.0,167.0,148.0,19.0,3.0,0.0,2.0,13.0,15.0,11.0,55.0,6.0,28.0,21.0,20.0,10.0,45.0,19190,426,0
47262,Saint-Nicolas-de-la-Balerme,21,8,1,0,94,51,30,25,13,0,2,10,3,259.032208557134,210.986496142994,183.720909868917,27.2655862740764,7.12288851222504,0.0,0.0,32.2749951665459,20.819030942406,12.9009964008624,48.04571241414,18.3287210366382,13.4647437920617,16.2522475854401,0.0,14.9172036754052,55.8789299666318,21640,398,0
47263,Saint-Pardoux-du-Breuil,14,11,2,0,160,80,51,15,13,0,4,31,4,364.110575911553,276.114469812943,242.320275542272,33.7941942706706,8.90405204021011,0.0,0.0,38.4705804111296,12.8899073600397,10.7173079980218,87.9961060986102,24.7797754475664,31.2572854879657,31.9590451630782,4.76333825651865,19.7967341976621,63.7018198193301,20630,646,0
47264,Saint-Pardoux-Isaac,28,9,3,2,303,124,63,30,24,1,2,28,0,525.0,372.0,323.0,49.0,9.0,2.0,0.0,48.0,18.0,16.0,153.0,29.0,67.0,57.0,20.0,10.0,50.0,19560,1086,0
47265,Saint-Pastour,12,2,0,0,85,49,32,24,18,0,0,8,1,218.775660857683,176.058380907692,137.376080404592,38.6823005031002,7.28352103659278,5.15755107012613,1.89043580980799,15.7035312970453,18.5148670902932,10.7034202940221,42.7172799499904,10.0849910143044,17.0858287187997,15.5464602168862,23.0014563683206,4.09542245719982,29.1796408236624,19180,357,0
47266,Saint-Pe-Saint-Simon,6,4,0,0,43,25,23,11,9,0,0,3,1,100.0,70.0,52.0,18.0,2.0,0.0,2.0,5.0,4.0,5.0,30.0,8.0,11.0,11.0,15.0,10.0,25.0,17670,189,0
47267,Saint-Pierre-de-Buzet,10,2,0,0,64,51,25,15,9,0,1,8,3,177.84637620774,130.773587761261,115.013118748943,15.7604690123177,2.00853840441692,0.960139157434183,1.96343830008937,7.25256197028693,14.4851093727443,6.37369832482811,47.0727884464793,10.9344436961275,13.182156617563,22.9561881327888,0.0,10.2584919481896,36.0373093297969,21450,260,0
47269,Saint-Pierre-de-Clairac,29,10,0,1,197,124,96,43,40,0,0,14,3,521.240979923002,409.644362110293,375.518870939762,34.1254911705315,4.02642882538303,0.0,1.0283387345021,24.3861262258789,34.5859387622739,31.529532719986,111.596617812708,37.0218805317844,42.1351733385727,32.4395639423513,19.2532880947859,40.2743163573312,135.355151394867,23450,875,0
47271,Saint-Pierre-sur-Dropt,12,3,1,0,94,39,20,16,14,0,0,6,0,227.399780519763,172.388554250153,148.178129629526,24.2104246206276,2.11709902591085,0.0,2.13084073879292,27.4076237240009,9.3928020237414,8.42565669169437,55.0112262696093,13.5147936896482,29.8329054449204,11.6635271350407,10.655151705909,16.0528455786218,36.8680316732447,20740,311,0
47272,Saint-Quentin-du-Dropt,8,4,0,0,48,27,16,15,4,2,1,8,0,109.0,77.0,65.0,12.0,0.0,1.0,0.0,1.0,10.0,3.0,32.0,11.0,12.0,9.0,20.0,10.0,0.0,20870,184,0
47273,Saint-Robert,6,2,0,1,35,29,19,21,5,0,0,4,1,107.0,85.0,74.0,11.0,2.0,2.0,1.0,4.0,14.0,3.0,22.0,8.0,9.0,5.0,5.0,0.0,25.0,21770,181,0
47274,Saint-Romain-le-Noble,15,4,0,1,113,70,32,34,5,0,0,10,0,249.963660466466,188.276803047331,168.836823520893,19.4399795264378,0.0,2.87291951046019,0.0,8.88315863476702,22.0040901019803,3.58181520857426,61.6868574191355,19.899506557053,30.3192904259253,11.4680604361571,14.4087161160081,33.5757282569274,52.9861076622803,23930,410,0
47275,Saint-Salvy,9,2,0,0,50,32,14,16,11,0,0,5,2,117.0,97.0,84.0,13.0,2.0,2.0,1.0,5.0,14.0,9.0,20.0,10.0,4.0,6.0,20.0,10.0,25.0,19720,199,0
47276,Saint-Sardos,12,2,0,0,71,38,20,22,12,0,0,6,1,178.471602536447,136.585463890203,122.355050370118,14.2304135200857,3.00821205842294,2.04039291213426,2.05840226429206,14.1429231691635,19.3838532953967,7.17735415651291,41.8861386462434,12.161590083845,17.5329176526763,12.1916309097221,30.7237782544329,0.0,20.4047239577567,19930,303,0
47277,Saint-Sauveur-de-Meilhan,16,10,0,0,81,43,24,18,13,0,1,5,0,207.059646964119,152.223799695389,130.919299527551,21.3045001678374,3.05064934895849,1.01393326769901,0.0,20.2876510252215,8.12643789308868,10.1629485229483,54.8358472687301,24.4910165833764,16.1584697022151,14.1863609831385,30.4477946207619,10.1687885829467,35.5467467083995,20470,335,0
47278,Saint-Sernin,17,5,0,0,125,72,25,24,19,0,0,10,3,276.765749440005,213.380034414173,192.240695454233,21.13933895994,3.02049781964707,1.00738473971613,1.00655585767568,20.126155457671,18.1155256115695,10.0597611765365,63.3857150258322,19.1345099274735,26.1431285130073,18.1080765853514,25.180497981108,15.1066539939916,30.209143086613,18810,396,0
47279,Saint-Sixte,15,3,1,1,78,50,21,15,12,0,0,9,0,217.636872008882,179.996563930207,160.670698729794,19.3258652004128,2.03396699517782,1.01777795129224,2.03555590258447,17.2839561463062,12.2045948732289,11.1876147885467,37.6403080786749,14.2353852943418,13.2311139879006,10.1738087964325,0.0,15.258727837858,45.7602851254093,21660,353,0
47280,Saint-Sylvestre-sur-Lot,90,31,5,1,497,353,149,113,88,1,3,70,6,1209.90450699904,913.382452624225,817.511238663108,95.8712139611167,14.4357386935181,3.09421772002932,3.0880403073073,74.1948355379853,78.1742177991473,62.824917795765,296.522054374813,92.1787952967002,112.829513739219,91.5137453388938,72.1133071024477,46.2853010388584,154.489270753047,21100,2327,0
47281,Saint-Urcisse,7,6,0,1,62,41,34,15,7,0,0,3,1,175.118644067797,132.406779661017,116.389830508475,16.0169491525424,1.06779661016949,0.0,2.13559322033898,11.7457627118644,10.6779661016949,5.33898305084746,42.7118644067797,14.9491525423729,21.3559322033898,6.40677966101695,5.33898305084746,16.0169491525424,32.0338983050847,23640,210,0
47282,Saint-Vincent-de-Lamontjoie,9,4,0,0,46,36,22,15,12,0,0,11,2,136.544895083918,113.071266892379,111.28726388764,1.78400300473913,0.0,0.0,0.0,5.10259576997254,11.2470305833787,10.1500843743488,23.4736281915393,10.5491222144898,10.1300493967476,2.79445658030187,10.0000512276347,25.5129788498627,37.6509785660292,22880,249,0
47283,Saint-Vite,61,13,1,2,292,142,49,33,18,0,4,19,2,627.0,404.0,316.0,88.0,25.0,1.0,0.0,70.0,25.0,12.0,223.0,63.0,53.0,107.0,15.0,25.0,60.0,18020,1132,0
47284,Salles,11,4,0,0,62,42,27,24,16,0,0,6,3,170.200496322469,117.884946474522,109.194675626719,8.69027084780368,0.0,0.0,0.998071019725867,2.86499219505375,12.7482830651807,12.7811655258065,52.315549847947,14.2591984749978,22.6687445181803,15.3876068547689,4.99035509862933,9.81648180801974,48.4633338627721,21320,291,0
47285,Samazan,43,23,7,1,211,109,54,36,24,6,5,29,4,493.598130391773,381.905470574551,342.295106956415,39.6103636181357,8.1243284404944,1.01497618541237,4.06031591834808,37.5763033007132,28.4378195326903,18.2769663723981,111.692659817222,50.7689371610935,33.5021086848103,27.4216139713184,15.2369664547435,30.4759896258375,86.3428168356782,21530,777,0
47286,Saumejan,3,2,1,0,24,13,8,6,3,0,1,2,1,62.1619271287492,47.1970187459022,39.1389911551384,8.05802759076378,3.45344039604162,0.0,0.0,5.7557339934027,4.60458719472216,2.30229359736108,14.964908382847,3.45344039604162,8.05802759076378,3.45344039604162,0.0,11.5114679868054,0.0,s,s,0
47287,Saumont,7,5,1,0,40,27,20,34,17,0,0,7,0,145.141292873709,117.210376749046,112.104813702158,5.10556304688818,0.968774878381172,0.0,1.05600443004194,4.16105810654206,23.5875446703793,14.4429980583643,27.930916124663,10.1867493413336,11.3052021625767,6.43896462075281,10.1991950500236,10.1238965421156,36.1271307569613,24260,236,0
47288,Sauvagnas,22,13,0,2,113,71,52,42,27,0,0,10,0,324.848795836463,248.991171936825,223.972343910695,25.0188280261302,4.97816470153895,2.01968500155588,3.0152370512327,22.0758637479953,30.8939272467584,22.9711746077456,75.857623899638,28.535295918128,29.343619973955,17.978708007555,14.652513078854,4.97776024838409,84.5625914583496,25020,509,0
47289,La Sauvetat-de-Saveres,19,11,0,1,122,92,41,42,21,0,0,12,1,334.493050236331,265.834746445288,243.953962446736,21.8807839985523,3.19364827123675,0.960176420215387,0.0,12.8330680975039,32.8070043919297,21.0409269316015,68.6583037910428,23.1995802593204,25.221939827159,20.2367837045635,36.4721388847715,43.2035610698219,67.6261712244193,21940,500,0
47290,La Sauvetat-du-Dropt,17,5,0,0,136,73,31,27,17,0,0,8,2,297.0,215.0,189.0,26.0,9.0,0.0,1.0,35.0,19.0,13.0,82.0,18.0,33.0,31.0,35.0,20.0,30.0,19650,532,0
47291,La Sauvetat-sur-Lede,30,13,0,1,126,90,53,29,29,0,0,10,3,405.644828858455,309.948711811909,272.245383065876,37.7033287460325,8.85991229430776,0.0,0.0,35.7723643779256,22.1146812455492,22.915423267741,95.6961170465464,40.243231951596,27.5139668138699,27.9389182810805,24.9704373270892,4.98652359351112,84.4595918428186,20620,650,0
47292,Sauveterre-la-Lemance,14,8,1,0,138,92,32,32,23,0,0,11,1,304.297702876639,194.251106979372,156.353017912276,37.8980890670961,4.00680602002636,3.01373336721994,0.0,23.9785014406011,8.99349666516685,10.0094823303827,110.046595897267,19.7558134090437,51.2325849321714,39.0581975560519,9.98512610260144,15.0679373851673,45.029828428163,18640,515,0
47293,Sauveterre-Saint-Denis,16,4,0,1,90,65,26,10,7,0,0,5,3,226.594065611682,177.527242435118,156.26005094001,21.2671914951077,3.85368715454673,0.0,0.919035727310485,16.5723638875271,5.8809812467214,4.84358268920772,49.0668231765642,19.3389323601378,16.4784884078685,13.2494024085578,4.59517863655242,18.3807145462097,34.630008963905,20030,380,0
47294,Savignac-de-Duras,5,0,0,0,48,28,29,20,21,0,0,10,1,121.63844830427,91.8226075939406,88.8397936420773,2.9828139518633,0.0,0.0,1.01250479560228,7.93630138291432,12.8227973126278,7.92383061513524,29.8158407103299,4.85878888979404,16.034852005874,8.92219981466183,14.6469944165215,14.9819772117743,19.7085822120897,19950,201,0
47295,Savignac-sur-Leyze,8,1,0,0,64,58,20,12,9,0,0,5,0,175.390067100601,139.678717622522,125.66685476587,14.0118628566514,0.952564500918572,0.0,0.996939426401156,10.9364333975068,10.9281603418617,4.03626701570827,35.7113494780796,7.8526388695994,17.7882553527579,10.0704552557223,15.1863019849829,4.76282250459286,25.1556962489945,20200,303,0
47296,Segalas,2,0,0,0,37,33,12,8,6,0,0,3,1,95.0,70.0,64.0,6.0,0.0,0.0,0.0,4.0,5.0,2.0,25.0,2.0,12.0,11.0,5.0,0.0,20.0,19690,142,0
47297,Sembas,4,0,0,0,25,20,16,13,9,0,0,6,0,75.4647887323944,60.5704225352113,56.5985915492958,3.97183098591549,0.0,0.0,0.0,1.98591549295775,9.92957746478873,6.95070422535211,14.8943661971831,3.97183098591549,3.97183098591549,6.95070422535211,4.96478873239437,4.96478873239437,14.8943661971831,21970,139,0
47298,Senestis,12,6,0,0,47,29,14,4,6,0,0,8,1,117.628140703518,94.5226130653266,86.1206030150754,8.40201005025126,2.10050251256281,0.0,1.05025125628141,13.6532663316583,4.20100502512563,4.20100502512563,23.105527638191,13.6532663316583,3.15075376884422,6.30150753768844,5.25125628140704,5.25125628140704,15.7537688442211,18330,209,0
47299,Serignac-Peboudou,3,0,0,0,28,25,13,26,13,0,0,4,1,95.3465909090909,72.7386363636364,63.8920454545455,8.84659090909091,0.982954545454545,2.94886363636364,1.96590909090909,5.89772727272727,8.84659090909091,8.84659090909091,22.6079545454545,1.96590909090909,14.7443181818182,5.89772727272727,29.4886363636364,4.91477272727273,4.91477272727273,15930,157,0
47300,Serignac-sur-Garonne,46,22,0,1,297,142,100,53,39,0,1,28,4,718.931404318824,576.484887477154,491.745147897075,84.7397395800787,14.9872552317902,5.97317987342556,2.99085939283971,75.8593945006521,39.9266123801336,28.9611830438821,142.44651684167,58.5015044802842,38.1339781109308,45.8110342504554,39.7524950960876,45.1130743081609,154.396814957336,21180,1125,1
47301,Seyches,32,5,0,3,254,131,75,50,27,0,1,29,3,608.285268697789,462.64612856962,410.264297671238,52.3818308983829,11.0610177174235,4.03088863505071,2.99919276706687,61.2051312978088,42.2970498670387,18.0841315266113,145.639140128169,29.9791323728293,48.5365581228498,67.1234496324898,55.3718156584815,25.0733078704774,100.773638325503,20500,999,0
47302,Sos,14,2,0,0,165,63,33,40,30,1,1,15,3,290.306001366573,213.978055099736,185.867871842176,28.1101832575599,7.00060652286907,1.00690840997109,2.00181594160235,28.0501062762478,16.1230390569618,13.0238404713633,76.327946266837,15.1763519500467,27.0247659480364,34.1268283687539,20.0481616118731,10.0090797080117,45.2221276868786,16870,589,0
47303,Soumensac,7,1,0,0,59,31,22,14,12,0,0,11,0,120.604867523007,97.2387141188262,88.201182520066,9.03753159876018,0.0,0.0,0.0,5.38428804033677,7.83860929647098,6.37066675930779,23.3661534041806,5.31937079168011,15.0884348578992,2.95834775460136,21.1176902761086,10.9049236008723,14.7917387730068,20170,203,0
47304,Taillebourg,1,3,0,0,19,8,5,1,1,0,0,3,1,36.0,28.6153846153846,24.0,4.61538461538462,0.923076923076923,0.0,0.923076923076923,1.84615384615385,0.923076923076923,0.923076923076923,7.38461538461539,2.76923076923077,1.84615384615385,2.76923076923077,4.61538461538461,0.0,4.61538461538461,s,s,0
47305,Tayrac,14,8,0,0,88,54,33,16,12,0,0,5,3,233.082686871198,174.117464314559,150.823837191741,23.2936271228173,5.7165075214284,0.0,1.00778314872767,16.4783128897605,9.6458347652063,7.89778596310369,58.9652225566395,18.7926673536272,24.4299181035325,15.7426370994797,0.0,4.87104230627505,44.2030978968469,20940,371,0
47306,Le Temple-sur-Lot,36,25,3,3,232,153,80,70,39,0,5,34,6,591.1798805655,438.592880593295,393.119950853963,45.4729297393321,7.07312049490942,3.03113834759386,2.02029447090296,36.3797942455623,51.5424570126354,28.2958297199598,152.586999972205,50.512370572385,52.5613894982773,49.5132399015425,35.3642081919355,35.373968170429,80.838255972803,20160,1015,0
47307,Thezac,7,0,0,0,42,37,17,9,13,0,0,8,3,105.0,76.0,66.0,10.0,1.0,1.0,1.0,6.0,4.0,6.0,29.0,6.0,10.0,13.0,10.0,0.0,15.0,18390,176,0
47308,Thouars-sur-Garonne,6,3,0,0,54,16,14,13,8,0,0,8,0,126.567567567568,105.472972972973,100.45045045045,5.02252252252252,2.00900900900901,2.00900900900901,0.0,14.0630630630631,11.0495495495495,7.03153153153153,21.0945945945946,6.02702702702703,7.03153153153153,8.03603603603604,0.0,10.045045045045,10.045045045045,21580,209,0
47309,Tombeboeuf,13,13,0,1,106,40,38,24,22,0,0,11,1,256.539776223881,195.943850545405,155.161604574835,40.7822459705692,10.8891144695466,0.956909231590164,1.03048552058464,23.7467217928753,13.8867304254808,15.9497014044242,60.5959256784763,17.6059846236549,20.2318944023596,22.7580466524618,15.1736605957532,5.15242760292322,35.1336651316877,18710,385,0
47310,Tonneins,303,214,31,14,2018,1072,537,348,277,9,38,236,30,5007.79080018998,3480.6026396647,2911.95863525031,568.64400441439,167.004323766613,23.4482611247657,14.6497803654666,705.251342343804,229.170571735181,189.32514753495,1527.18816052528,437.839288455338,340.983094185235,748.365777884707,258.671181434688,203.393231475193,621.297715471381,18270,8829,0
47311,Tourliac,5,1,0,1,35,20,6,5,10,0,0,4,0,81.9642857142857,61.7142857142857,54.9642857142857,6.75,0.964285714285714,0.964285714285714,0.964285714285714,8.67857142857143,3.85714285714286,8.67857142857143,20.25,3.85714285714286,7.71428571428571,8.67857142857143,4.82142857142857,0.0,0.0,15120,137,0
47312,Tournon-d'Agenais,11,7,1,1,138,101,59,37,24,1,2,32,7,409.430870244612,281.894413894425,246.839669181371,35.0547447130546,7.01967973900823,3.00966674574459,2.00196736113576,32.9800145892422,23.130614494121,16.0832548810079,127.536456350187,12.9796115354115,40.2679376796325,74.288907135143,24.791553413933,45.2466363726106,60.2287036985655,19890,576,0
47313,Tourtres,6,1,0,0,16,36,10,4,3,0,0,5,1,73.0,62.0,58.0,4.0,2.0,0.0,0.0,8.0,3.0,2.0,11.0,7.0,3.0,1.0,25.0,0.0,5.0,20980,123,0
47314,Tremons,10,6,0,0,101,57,26,19,14,0,0,8,0,244.127711613565,194.256678537461,164.888247995925,29.3684305415358,4.0368706888125,3.04512060381497,0.0,18.2171840919231,15.2055219491331,11.1030593656855,49.871033076104,10.9871675072903,17.488277164474,21.3955884043397,30.4817226516081,20.1870165296661,61.0536599996511,19150,379,0
47315,Trentels,42,14,1,1,209,159,76,50,19,0,2,17,1,572.75174074285,434.637686671873,368.473928607181,66.1637580646916,12.4405013105446,2.10669505019381,3.13488199209762,43.6435326454803,33.2230117801909,13.4840224494201,138.114054070977,44.5704916404627,50.5200519106691,43.0235105198451,36.7468185532421,5.14093470951901,109.391239365286,21290,837,0
47316,Vares,24,8,0,1,188,93,50,26,16,0,0,14,3,384.477551703762,282.983950670347,261.541162905672,21.4427877646753,6.99188360433611,2.06831289252504,1.09438064832118,42.8478868430171,15.3072420485344,11.4911985229068,101.493601033415,20.7717068484954,39.0437674467024,41.6781267382173,4.7030386645962,14.6604461118258,59.5915418212794,20730,618,0
47317,Verteuil-d'Agenais,15,10,0,0,121,57,36,23,32,1,1,15,0,282.0,228.0,193.0,35.0,8.0,3.0,0.0,36.0,19.0,6.0,54.0,15.0,21.0,18.0,10.0,10.0,40.0,18320,422,0
47318,Vianne,28,16,0,0,274,107,57,29,25,0,2,16,6,564.849606123073,413.862455376686,358.975121339969,54.8873340367167,13.9195023830552,2.93381710551651,0.965802038581051,66.016412413411,21.4687179768729,16.676075337596,150.987150746387,33.281888554167,75.8042893772889,41.9009728149312,19.3348068756049,28.822690716914,87.6753576193752,19840,959,0
47319,Villebramar,2,2,0,0,23,27,8,7,3,0,1,3,1,61.0,47.0,38.0,9.0,1.0,0.0,1.0,2.0,3.0,2.0,14.0,4.0,5.0,5.0,0.0,0.0,5.0,s,s,0
47320,Villefranche-du-Queyran,8,4,1,1,82,65,21,14,14,0,1,8,3,215.173508422878,165.957740571837,149.621098675259,16.3366418965776,3.868892609073,0.950885380735402,0.0,26.1305003844673,10.6554526620077,10.5390634710315,49.2157678510408,6.64449133679504,17.5720115706647,24.999264943581,19.5393163796971,9.63903323371075,24.2317306001066,18840,392,0
47321,Villeneuve-de-Duras,11,4,0,1,57,41,13,16,9,0,0,11,0,187.319381496811,142.74984203795,126.506040514615,16.243801523335,5.09350878544289,0.0,0.0,29.4399600771335,12.1450415132542,8.0990086484086,44.5695394588618,16.2437044545553,13.1049542763483,15.2208807279582,10.1062518966645,10.1588089196441,30.3714944023428,19290,284,0
47323,Villeneuve-sur-Lot,666,451,48,41,4687,3008,1447,1218,881,32,71,642,70,11972.1088341944,8290.77848224623,6684.64197236944,1606.13650987679,315.907112537762,86.2973599273588,42.1295300346596,1101.07507560815,758.792440480035,541.326067855507,3681.33035194816,929.865951687235,933.20762286891,1818.25677739202,547.801234897263,736.973449792752,1766.96553147387,19030,22439,1
47324,Villereal,20,35,2,0,272,165,76,50,84,2,5,81,9,559.0,413.0,357.0,56.0,11.0,3.0,2.0,43.0,29.0,26.0,146.0,20.0,61.0,65.0,55.0,15.0,60.0,19400,1106,0
47325,Villeton,14,6,0,0,119,45,40,12,15,0,1,15,0,290.385354056532,221.24240112796,207.214749649781,14.0276514781793,2.9916884776842,0.0,2.01582721763756,40.9649483800288,10.015374814854,12.0095283962925,69.1429529285715,18.8727224135879,25.1983013724967,25.0719291424868,4.9329169841509,14.958442388421,55.1153014373455,20590,471,0
47326,Virazeil,58,20,2,2,448,236,135,95,64,3,8,39,4,925.654850273212,699.682671944702,642.767902995016,56.9147689496867,1.97964584747561,1.00556280181323,2.97705686480976,40.8570501429825,68.7972661973055,47.8309458975311,225.972178328509,63.4845664772247,91.5711939527911,70.9164178984936,64.9652742447798,99.5654966611337,130.089203799957,22190,1676,0
47327,Xaintrailles,16,6,0,0,96,54,32,17,19,0,0,11,2,209.0,152.0,144.0,8.0,3.0,0.0,0.0,13.0,7.0,11.0,57.0,17.0,24.0,16.0,20.0,10.0,10.0,20370,387,0
47328,Saint-Georges,24,8,0,0,115,89,41,15,11,0,2,12,3,329.467078761663,245.308616911759,213.031777007899,32.2768399038596,7.69962735947271,0.990932875999927,1.01814226829837,31.2334963381432,11.9499967491043,10.1579089840477,84.1584618499042,29.8101785750816,30.6024024934967,23.7458807813258,44.3451417223509,10.05274714163,65.6536378931693,20880,472,0
64001,Aast,3,2,0,0,50,24,26,14,11,0,0,1,0,119.913513513514,103.654054054054,97.5567567567568,6.0972972972973,1.01621621621622,3.04864864864865,0.0,5.08108108108108,12.1945945945946,11.1783783783784,16.2594594594595,4.06486486486487,12.1945945945946,0.0,25.4054054054054,20.3243243243243,25.4054054054054,26300,183,0
64002,Abere,11,6,0,0,33,22,20,8,7,0,0,2,0,107.898121328682,76.8279822123181,69.5604703814232,7.26751183089496,1.03821597584214,0.0,1.03821597584214,6.22929585505282,8.30572780673709,8.30572780673709,31.0701391163644,16.6114556134742,8.30572780673709,6.15295569615308,0.0,5.19107987921068,25.9553993960534,20300,159,0
64003,Abidos,7,5,1,1,67,28,26,8,6,1,2,9,2,144.545454545455,117.563636363636,108.890909090909,8.67272727272727,1.92727272727273,0.0,0.0,3.85454545454545,7.70909090909091,5.78181818181818,26.9818181818182,8.67272727272727,11.5636363636364,6.74545454545455,4.81818181818182,4.81818181818182,43.3636363636364,22690,231,0
64004,Abitain,4,0,0,0,32,15,13,4,6,0,0,6,0,69.6509433962264,52.4905660377359,48.4528301886793,4.0377358490566,1.00943396226415,0.0,0.0,3.02830188679245,0.0,5.04716981132076,17.1603773584906,4.0377358490566,9.08490566037736,4.0377358490566,5.04716981132075,0.0,10.0943396226415,22140,106,0
64005,Abos,15,15,3,1,148,75,62,33,15,1,2,19,1,312.182333813943,252.53891978681,239.181502341107,13.357417445702,1.03070266171089,2.04695242875788,2.06161086950989,13.3867372504401,27.8029438040811,13.3423478717831,59.6434140271338,19.8187195018277,21.328210860236,18.4964836650701,5.15351330855443,25.9884708844928,51.6135495302901,23880,565,0
64006,Accous,10,2,1,0,102,75,49,29,18,1,3,9,3,267.42812553884,175.420988844379,151.548702473265,23.8722863711135,0.0,0.991915818274153,0.0,8.10726283154268,22.052704899641,11.8883063177994,92.0071366944614,11.699556289043,24.3771935937407,55.9303868116776,25.3698330108794,14.8840964626916,55.6063002822214,18980,400,0
64007,Agnos,38,9,0,5,264,165,110,62,54,0,2,11,1,661.13799996237,536.894613556008,502.591574525066,34.3030390309425,2.0408143160405,3.01781788034669,2.97271287728429,24.5546875229124,50.8002413513373,47.3352960840667,124.243386406362,41.1195653702086,44.6227819228748,38.5010391132782,36.0550862865048,45.9196240827541,148.649545891121,24940,1036,0
64008,Ahaxe-Alciette-Bascassan,10,5,0,0,58,50,24,14,14,0,0,16,2,161.0,126.0,119.0,7.0,1.0,2.0,0.0,5.0,10.0,10.0,35.0,13.0,13.0,9.0,15.0,10.0,20.0,21600,266,0
64009,Ahetze,70,33,1,4,404,295,231,174,203,0,1,27,6,1242.0,996.0,912.0,84.0,2.0,14.0,13.0,37.0,151.0,151.0,246.0,92.0,87.0,67.0,100.0,155.0,250.0,25030,2039,0
64010,A├»cirits-Camou-Suhast,32,3,5,0,169,99,71,45,31,2,6,25,0,372.932588996604,272.534338196065,247.130053863629,25.4042843324357,2.91991389805736,1.98075814098132,0.0,11.7225927969895,34.2014889152074,22.468212435646,100.39825080054,30.3904751314387,42.6874208292711,27.32035483983,14.5992750127275,19.4301399393766,63.3091905848694,21330,673,0
64011,Aincille,6,2,0,0,24,19,8,5,1,0,0,2,0,68.0,52.0,47.0,5.0,1.0,1.0,0.0,5.0,5.0,1.0,16.0,7.0,2.0,7.0,5.0,0.0,5.0,16880,128,0
64012,Ainharp,6,1,0,0,35,24,12,4,4,0,0,3,2,88.3203125,68.578125,64.421875,4.15625,0.0,1.0390625,0.0,2.078125,3.1171875,4.15625,19.7421875,6.234375,10.390625,3.1171875,5.1953125,5.1953125,25.9765625,17770,128,0
64013,Ainhice-Mongelos,4,4,1,0,38,30,20,13,3,0,1,10,3,104.0,89.0,83.0,6.0,0.0,1.0,0.0,1.0,9.0,4.0,15.0,5.0,6.0,4.0,5.0,10.0,10.0,18650,165,0
