COM,Nom Commune,N TL,P20_SCOL1517,P20_SCOL1824,ETTEF2021,P20_SCOL2529,P20_NSCOL15P_CAPBEP,P20_NSCOL15P_BAC,P20_NSCOL15P_SUP2,P20_NSCOL15P_SUP34,P20_NSCOL15P_SUP5,ETTEF5021,ETTEF1021,ETTEF121,ETTEF021,P20_ACT1564,P20_ACTOCC1564,P20_CHOMEUR1564,P20_CHOM_DIPLMIN,P20_CHOM_SUP34,P20_CHOM_SUP5,P20_ACT_DIPLMIN,P20_ACT_SUP34,P20_ACT_SUP5,P20_INACT1564,P20_ETUD1564,P20_RETR1564,P20_AINACT1564,C20_ACT1564_CS2,C20_ACT1564_CS3,C20_ACT1564_CS4,MED20,NBPERSMENFISC20,P20_POP1564
24039,Besse,0,0.0509071922725492,0.0,0.0,0.0,0.427620415089414,0.2545359613627464,0.1018143845450985,0.0407257538180394,0.1018143845450985,0.0,0.0101814384545098,0.0509071922725492,0.0101814384545098,0.7978723404255319,0.6595744680851067,0.1382978723404252,0.0106382978723403,0.0106382978723403,0.0106382978723403,0.0957446808510638,0.0319148936170212,0.0425531914893617,0.202127659574468,0.053191489361702,0.1063829787234037,0.0425531914893617,0.053191489361702,0.053191489361702,0.053191489361702,17250,135,98.2179487179487
24040,Beynac-et-Cazenac,0,0.0668922615474269,0.0414094952436452,0.0,0.0,0.3663147656168619,0.2643837004017351,0.165637980974581,0.143340560458772,0.1911207472783627,0.0,0.0,0.0605215699714815,0.0350388036676998,0.6891888495045102,0.5780565493879111,0.1111323001165994,0.0159566358432898,0.0095658653129253,0.0063098662862927,0.0444544045285376,0.0731707611477092,0.0666188206181826,0.3108111504954898,0.0881603794920918,0.1148936449185812,0.1077571260848163,0.1748363430641047,0.0475268978826812,0.0792772055829836,21660,336,313.937659068544
24042,Biras,0,0.0696294381891166,0.0072030453299086,0.0,0.0024010151099695,0.3769593722652175,0.249705571436832,0.1512639519280809,0.093639589288812,0.0600253777492384,0.0,0.0,0.0264111662096649,0.0024010151099695,0.8549740808533587,0.7783057879140358,0.0766682929393224,0.0099374932678134,0.0,0.0024916046594288,0.0445929133066289,0.0886645216117652,0.0515174812738851,0.1450259191466416,0.0683852278755316,0.0398666898344948,0.036774001436615,0.0736061778980697,0.073024351043437,0.2099214171005772,21290,678,416.490506805968
24043,Biron,0,0.0588188220230474,0.0470550576184379,0.0,0.0,0.3646766965428938,0.3293854033290654,0.2117477592829706,0.1294014084507042,0.0470550576184379,0.0,0.0,0.0823463508322663,0.0117637644046094,0.6250000000000006,0.5681818181818189,0.0568181818181818,0.0,0.0,0.0,0.0340909090909091,0.0568181818181818,0.0227272727272727,0.3750000000000006,0.0909090909090908,0.1477272727272727,0.1363636363636366,0.1704545454545449,0.0,0.1136363636363636,18690,156,85.0068027210884
24045,Boisse,0,0.0462139228296356,0.0231069614148178,0.0,0.0,0.3851160235802973,0.3620090621654794,0.2310696141481784,0.1617487299037248,0.0462139228296356,0.0,0.0,0.0539162433012416,0.0077023204716059,0.8305976198586276,0.7768946331845845,0.0537029866740436,0.0,0.0,0.0,0.0385468905364875,0.0921276640041939,0.0231520074456535,0.1694023801413739,0.0378864893582085,0.0619395437135824,0.0695763470695833,0.1157624256783015,0.0760695729863706,0.1554576109591314,19610,222,129.831004005407
24046,Boisseuilh,0,0.0159351006808633,0.0159351006808633,0.0,0.0,0.3187020136172676,0.2390265102129507,0.0956106040851802,0.1752861074894972,0.0956106040851802,0.0,0.0,0.1115457047660436,0.0,0.6101694915254234,0.5084745762711859,0.1016949152542371,0.0338983050847457,0.0169491525423728,0.0,0.0847457627118643,0.0847457627118643,0.0338983050847457,0.3898305084745765,0.0169491525423728,0.2203389830508468,0.1525423728813557,0.0,0.0847457627118643,0.1694915254237281,17920,119,62.7545454545455
24048,Bonneville-et-Saint-Avit-de-Fumadieres,0,0.0715137578913696,0.0306487533820155,0.0,0.0051081255636692,0.4086500450935411,0.2400819014924553,0.1532437669100779,0.0817300090187082,0.0715137578913696,0.0,0.0051081255636692,0.0306487533820155,0.0,0.7786002190378583,0.7191992012473672,0.0594010177904909,0.0111724376689333,0.0,0.0,0.0772155647098423,0.0557596099799901,0.0487204258941897,0.2213997809621437,0.0837703882736038,0.0640954099377098,0.07353398275083,0.0766218720884522,0.085456789741679,0.1630828987781842,20490,301,195.76652678868
24050,Borreze,0,0.0768060462503366,0.0240018894532302,0.0,0.0,0.3600283417984531,0.2208173829697179,0.120009447266151,0.124809825156797,0.0672052904690445,0.0,0.0144011336719381,0.0288022673438762,0.009600755781292,0.7260870400960435,0.6255621768081061,0.1005248632879393,0.0087406758919061,0.0091688522045724,0.0089496456846023,0.0458862108576339,0.097432340048564,0.0557899798324959,0.2739129599039522,0.1021134007428643,0.1081372920096595,0.0636622671514278,0.0,0.0730401753220348,0.0905924894458742,18440,282,208.316933120742
24051,Bosset,0,0.0252641044492991,0.0421068407488319,0.0,0.0,0.4884393526864508,0.2947478852418237,0.1347418903962622,0.1178991540967295,0.0757923133478975,0.0,0.0,0.0252641044492991,0.0,0.7714306313032988,0.7226905392696166,0.0487400920336819,0.0,0.0,0.0,0.0626761192775371,0.0715488755032455,0.0550899877371994,0.2285693686967045,0.0642349073798791,0.0850172503494996,0.0793172109673256,0.1177449674163867,0.0,0.1188300813069899,20780,211,118.745550867259
24052,Bouillac,0,0.066189236111111,0.0,0.0,0.0,0.3309461805555554,0.1985677083333332,0.0794270833333333,0.1059027777777777,0.0264756944444444,0.0,0.0,0.0529513888888888,0.0,0.736111111111111,0.5833333333333331,0.152777777777778,0.0555555555555555,0.0138888888888888,0.0,0.1666666666666662,0.0555555555555555,0.0138888888888888,0.2638888888888888,0.0694444444444443,0.1249999999999999,0.0694444444444443,0.0694444444444443,0.0694444444444443,0.0,17900,121,75.5409836065574
24053,Boulazac Isle Manoire,0,0.0678024142238186,0.0360391210739216,0.007482698867043,0.0035122872233059,0.3660414119245346,0.2606727952253569,0.1366737854286435,0.1062848655400401,0.0723836584281307,0.0033595790831621,0.0090097802684804,0.0517680595087264,0.0036649953634496,0.7569166257473899,0.6757139849523461,0.081202640795044,0.0121327480284244,0.0044817889069684,0.0022906396984377,0.0617938057213158,0.0790933523407391,0.0545044448241659,0.2430833742526101,0.0911527196942816,0.0800196403169012,0.0719110142414271,0.0480994861858574,0.075877814849235,0.2188595689631843,22610,10478,6548.43938940488
24054,Bouniagues,0,0.0597244532214975,0.0325769744844531,0.0,0.0,0.3583467193289851,0.2307535692648767,0.1438816373063349,0.0868719319585418,0.0624392010952019,0.0,0.0,0.0461507138529753,0.0135737393685221,0.765272736266098,0.6859959834229306,0.0792767528431675,0.0193123192163133,0.0029367177811117,0.0028210960598679,0.085937548529782,0.0608897805337048,0.0397622956516575,0.2347272637339038,0.0678522424677409,0.0943407890366176,0.0725342322295452,0.1135139268607335,0.158097280674857,0.1887354490395909,20360,564,368.358332531058
24055,Bourdeilles,0,0.0469757278687869,0.0098896269197446,0.0,0.0,0.4054747037095297,0.2324062326139987,0.190375318205084,0.1557616239859778,0.1063134893872547,0.0024724067299361,0.0024724067299361,0.0346136942191061,0.0074172201898084,0.6612671310716496,0.6264967864048875,0.0347703446667636,0.0025079508494683,0.0024395657184401,0.0025079508494683,0.1015113427313851,0.09072011191441,0.0749344162913493,0.3387328689283503,0.0532294848772888,0.1335093448346729,0.1519940392163875,0.0621823379835047,0.0743849258294033,0.1384681397650564,21220,627,404.464195915622
24056,Le Bourdeix,0,0.0718469560419479,0.0071846956041947,0.0,0.0,0.3807888670223238,0.237094954938428,0.100585738458727,0.1149551296671166,0.0790316516461426,0.0,0.0,0.0359234780209739,0.0,0.7461606077431184,0.6518759178444373,0.0942846898986796,0.0145623276172327,0.0072399462328431,0.0,0.0581668753173846,0.0725920876376859,0.0506526984906779,0.2538393922568838,0.0721267839197184,0.1453480068698568,0.0363646014673087,0.0,0.0,0.2894627054418178,20440,226,139.184741440702
24057,Bourg-des-Maisons,0,0.0907372400756144,0.0,0.0,0.0,0.3402646502835541,0.3629489603024577,0.0453686200378072,0.2041587901701324,0.0,0.0,0.0226843100189036,0.0453686200378072,0.0226843100189036,0.7608695652173926,0.7173913043478266,0.0434782608695653,0.0,0.0,0.0,0.0869565217391304,0.1304347826086957,0.0,0.2391304347826096,0.0652173913043478,0.1086956521739132,0.0652173913043478,0.2173913043478262,0.1086956521739132,0.0,s,s,44.0833333333333
24058,Bourg-du-Bost,0,0.0580608693911799,0.0331776396521028,0.0,0.0,0.4976645947815421,0.2156546577386682,0.1741826081735397,0.0912385090432827,0.0331776396521028,0.0,0.0,0.0165888198260514,0.0,0.7422905982452039,0.5979483697418154,0.1443422285033893,0.0078535252649123,0.0,0.0160691468909427,0.0539827354945578,0.0228995160157189,0.0246635597724619,0.2577094017547993,0.0525974829933035,0.0829137987712817,0.1221981199902138,0.0734194719484424,0.0,0.0,19240,254,120.563127514301
24059,Bourgnac,0,0.05562584684519,0.0151706855032336,0.0,0.0,0.4702912506002429,0.2174464922130155,0.1011379033548909,0.0758534275161682,0.0859672178516573,0.0,0.0,0.010113790335489,0.010113790335489,0.7802408546334844,0.6969918138496014,0.0832490407838788,0.0158982067270904,0.0049516465370936,0.0,0.1037896655766233,0.0508428970049122,0.0405016386199143,0.2197591453665167,0.059578241529857,0.0626867769275296,0.0974941269091305,0.129715727280208,0.0262392151594828,0.4153629864875564,21220,348,197.749798409607
24060,Bourniquel,0,0.0721401580212984,0.0480934386808656,0.0,0.0,0.3366540707660596,0.2885606320851939,0.2164204740638954,0.2164204740638954,0.0480934386808656,0.0,0.0,0.0480934386808656,0.0480934386808656,0.7560975609756084,0.6829268292682924,0.0731707317073169,0.0,0.048780487804878,0.0,0.048780487804878,0.1707317073170731,0.0243902439024389,0.2439024390243891,0.0975609756097561,0.048780487804878,0.0975609756097561,0.121951219512195,0.121951219512195,0.0,s,s,41.5857142857143
24061,Bourrou,1,0.0579710144927536,0.0,0.0,0.0,0.2608695652173913,0.2318840579710145,0.217391304347826,0.1594202898550724,0.1304347826086956,0.0,0.0144927536231884,0.072463768115942,0.0144927536231884,0.855072463768116,0.7101449275362319,0.144927536231884,0.0144927536231884,0.0,0.0144927536231884,0.0289855072463768,0.144927536231884,0.1159420289855072,0.144927536231884,0.0434782608695652,0.0434782608695652,0.0579710144927536,0.144927536231884,0.072463768115942,0.2898550724637681,19350,122,69.0
24062,Bouteilles-Saint-Sebastien,0,0.0506764757121967,0.030405885427318,0.0,0.0101352951424393,0.4662235765522101,0.2229764931336657,0.0912176562819541,0.1418941319941508,0.0709470659970754,0.0,0.0,0.0405411805697574,0.0,0.7834689344877015,0.6391148908128351,0.1443540436748663,0.0206220062392666,0.0103110031196333,0.0,0.0823207223526363,0.0824880249570663,0.0412440124785331,0.2165310655122995,0.0618660187177998,0.0721770218374331,0.0824880249570663,0.1546650467944993,0.0,0.2062200623926664,18070,155,98.665109002373
24063,Bouzic,0,0.0272072072072072,0.068018018018018,0.0,0.0,0.4081081081081083,0.2720720720720722,0.2040540540540541,0.0816216216216216,0.1496396396396397,0.0,0.0,0.068018018018018,0.0136036036036036,0.743243243243244,0.7297297297297307,0.0135135135135135,0.0,0.0,0.0,0.1216216216216217,0.027027027027027,0.054054054054054,0.2567567567567574,0.054054054054054,0.1621621621621622,0.0405405405405406,0.1351351351351352,0.0,0.2702702702702708,23380,153,73.5099337748344
24064,Brantome en Perigord,0,0.0562749197724127,0.020552579395142,0.0053828184130133,0.0034254298991903,0.4409017627386422,0.2476096469986159,0.1644206351611362,0.1286982947838656,0.0822103175805681,0.0014680413853672,0.0068508597983806,0.0606790439285145,0.010276289697571,0.7806928208753443,0.7170599049060471,0.0636329159692967,0.0101007389974602,0.0077350132128282,0.0033773281467708,0.0566707436793103,0.1004167581251777,0.0597294981938312,0.2193071791246548,0.0613764301091897,0.0843921135180884,0.0735386354973761,0.103399621365738,0.0675224598290554,0.154248526310595,21500,3577,2043.53911947069
24066,Brouchaud,0,0.0588006188521503,0.0168001768149001,0.0,0.0,0.3864040667427023,0.2772029174458516,0.168001768149001,0.1428015029266508,0.1092011492968506,0.0,0.0,0.0168001768149001,0.0,0.7425472771321431,0.6264802887315375,0.1160669884006055,0.00821964360952,0.0249842865760174,0.0,0.0499749498987971,0.0909072704573349,0.0577223467569164,0.2574527228678585,0.0401534169523062,0.1674934106372453,0.0498058952783062,0.040300614336101,0.0,0.2877190976474902,21880,221,119.046366120754
24067,Le Bugue,0,0.0456892680535032,0.0177680486874734,0.0076148780089172,0.0008460975565463,0.5203499972760091,0.3384390226185425,0.1192997554730362,0.0922246336635528,0.0812253654284502,0.0016921951130927,0.0109992682351026,0.0947629263331918,0.0109992682351026,0.7107568703411441,0.5869322476098967,0.1238246227312465,0.0244333119449746,0.0033516950387602,0.0034097961616494,0.0874966271162774,0.0454132474334951,0.0338245278765682,0.2892431296588551,0.0487426847239777,0.1370956886948481,0.1034047562400288,0.0839924687879102,0.0383792409136024,0.1149688286877287,20180,2346,1181.89680641775
24068,Le Buisson-de-Cadouin,0,0.0491453708454289,0.0210623017908981,0.0040118670077901,0.0040118670077901,0.4824270076867618,0.2888544245608885,0.1755191815908177,0.1313886445051264,0.1053115089544906,0.002005933503895,0.0070207672636327,0.0742195396441172,0.0130385677753178,0.7577514758311206,0.6661668021882633,0.0915846736428574,0.0079441092216493,0.0108924794220077,0.0099663809768074,0.0494630023203513,0.0787869093597736,0.0571475136864368,0.2422485241688794,0.0491870442387643,0.1034822811045265,0.089579198825588,0.1139315919450082,0.1026018036191896,0.1436478334336036,20510,1815,997.042023634613
24069,Bussac,0,0.0657429879273627,0.0348051112556626,0.0,0.0038672345839625,0.3944579275641765,0.2204323712858633,0.0966808645990628,0.0657429879273627,0.0502740495915126,0.0,0.0,0.01546893833585,0.0,0.7385272025738535,0.6499872119561821,0.0885399906176709,0.0152714020448299,0.0,0.0,0.0845429972999528,0.0468623686726342,0.0309066821953486,0.2614727974261471,0.0726949805986676,0.1145073425193953,0.0742704743080841,0.1173116313293863,0.019708481503767,0.2512022212905409,22470,375,258.582710277524
24070,Busserolles,0,0.0467580190327086,0.0179838534741187,0.0035967706948237,0.0035967706948237,0.3632738401771981,0.2337900951635433,0.1079031208447123,0.125886974318831,0.0935160380654173,0.0,0.0,0.0395644776430611,0.0,0.6591935609144715,0.5661770861098819,0.0930164748045873,0.0179156594475734,0.0036058640674409,0.0072405421949952,0.0967616555290716,0.0500839375861604,0.0430434984611365,0.3408064390855285,0.0567586106530471,0.1514195289725175,0.1326282994599638,0.2157846817215238,0.017886392159862,0.161553792532567,18180,471,278.027176277637
24071,Bussiere-Badil,0,0.0417760077037159,0.0,0.0,0.0052220009629644,0.4490920828149466,0.2506560462222958,0.1201060221481834,0.1409940260000414,0.0992180182963254,0.0,0.0,0.0522200096296449,0.0104440019259289,0.7290712115844301,0.6353034879474166,0.0937677236370119,0.0051940419862804,0.0104283320344169,0.0,0.0832591284960113,0.0729245102232449,0.0416061378315397,0.2709287884155684,0.0467799265059439,0.1251534610355548,0.0989954008740696,0.0782461168679317,0.0260708300860423,0.2080642291906701,18470,344,191.497475219213
24073,Cales,0,0.063814886276755,0.0245441870295211,0.0,0.0,0.3730716428487219,0.2748948947306373,0.1325386099594143,0.0981767481180847,0.0539972114649466,0.0,0.0,0.0490883740590423,0.0,0.7019497719857563,0.6245667515822069,0.077383020403545,0.0141125629882937,0.0048249268065669,0.0,0.0527340464209306,0.0585396262363502,0.0144843192864133,0.2980502280142446,0.0666966312745162,0.1391242824039889,0.0922293143357399,0.1714661541606018,0.025389962676999,0.0736230605811582,20860,392,203.71422341209
24074,Calviac-en-Perigord,0,0.0444896575271628,0.0308005321341896,0.0,0.0068445626964865,0.4722748260575752,0.2772047892077072,0.1574249420191917,0.0992461590990556,0.1197798471885154,0.0,0.0034222813482432,0.0513342202236494,0.0068445626964865,0.7927627184002708,0.697370745355319,0.0953919730449519,0.0131577323012758,0.006578161086482,0.0032892567998341,0.0624986997557468,0.069077565944176,0.0756567851747938,0.2072372815997295,0.0657974759985892,0.0789418107961835,0.062497994804957,0.1644646033133254,0.1315808494670959,0.1315755612025323,20930,464,292.202743796419
24075,Campagnac-les-Quercy,0,0.0564036130836043,0.0,0.0056403613083604,0.0056403613083604,0.3553427624267074,0.2481758975678591,0.1522897553257317,0.1240879487839295,0.12972831009229,0.0,0.0,0.039482529158523,0.0056403613083604,0.8045769874422425,0.6954004068979884,0.1091765805442523,0.0057325042846181,0.0057454458449769,0.0057454458449769,0.0631999700402069,0.0689648464901833,0.0747038908743525,0.1954230125577609,0.0459312092191975,0.1035152511935724,0.045976552144991,0.1149090995029496,0.0574868671110984,0.1437009999677545,19540,286,177.293606797449
24076,Campagne,0,0.0452674897119341,0.0164609053497942,0.0,0.0,0.4074074074074074,0.2716049382716049,0.1810699588477366,0.1111111111111111,0.0781893004115226,0.0,0.0,0.037037037037037,0.0123456790123456,0.7078189300411523,0.6419753086419753,0.0658436213991769,0.0082304526748971,0.0,0.0,0.0576131687242798,0.0658436213991769,0.0411522633744856,0.2921810699588477,0.0493827160493827,0.1604938271604938,0.0823045267489712,0.1440329218106996,0.0205761316872428,0.0617283950617283,21080,369,243.0
