COM,ET_C2_x,ET_C4_x,ETAZ017,ETBE017,ETFZ017,ETAZ1017,ETAZ5017,ETPFZ1017,ETPFZ2017,ETPBE5017,ETPFZ5017,ETPGZ5017,ETPAZCP17,ETPFZCP17,ETPGZCP17,ETPOQCP17,ETNPRESPUB17,ETPNPRESPUB17,EFF_DE_x,EFF_C2_x,EFF_C4_x,EFF_C5,EFF_KZ_x,ETBE021,ETGZ021,ETAZ1021,ETAZ2021,ETAZ5021,ETPAZ121,ETPBE2021,ETPAZCP21,ETNPRESPUB21,EFF_C1_y,EFF_C3_y,ET_DE,ET_C2_y,ET_C3_y,Pop 15 ans ou plus Agriculteurs exploitants en 1999 (compl),Pop 15 ans ou plus Hommes Agriculteurs exploitants en 2010 (comp,Pop 15-24 ans Agriculteurs exploitants en 2010 (compl),"Pop 15-24 ans Artisans, Comm, Chefs entr en 2010 (compl)",C20_POP2554_CS1,C20_POP55P_CS1,PCT,SUP_GEO,AU2010,CATAU2010,TAU2010_RP17,NPERC1_CS2_2410,NPERC1_CS2_2469,NPERC1_CS2_2471,NPERC2_CS2_2410,NPERC2_CS2_2423,NPERC2_CS2_2469,NPERC2_CS2_2471,NPERC3_CS2_2410,NPERC3_CS2_2423,NPERC3_CS2_2448,NPERC3_CS2_2469,NPERC3_CS2_2471,NPERC3_CS2_2472,NPERC4_CS2_2410,NPERC4_CS2_2448,NPERC4_CS2_2455,NPERC4_CS2_2469,NPERC4_CS2_2471,NPERC4_CS2_2472,NPERC4_CS2_2473,NPERC4_CS2_2476,NPERC4_CS2_2481,NPERC5_CS2_2410,NPERC5_CS2_2421,NPERC5_CS2_2423,NPERC5_CS2_2446,NPERC5_CS2_2447,NPERC5_CS2_2448,NPERC5_CS2_2451,NPERC5_CS2_2454,NPERC5_CS2_2455,NPERC5_CS2_2456,NPERC5_CS2_2469,NPERC5_CS2_2471,NPERC5_CS2_2472,NPERC5_CS2_2473,NPERC5_CS2_2476,NPERC5_CS2_2481,NPERC6_CS2_2410,NPERC6_CS2_2421,NPERC6_CS2_2422,NPERC6_CS2_2423,NPERC6_CS2_2431,NPERC6_CS2_2432,NPERC6_CS2_2436,NPERC6_CS2_2441,NPERC6_CS2_2446,NPERC6_CS2_2447,NPERC6_CS2_2448,NPERC6_CS2_2451,NPERC6_CS2_2454,NPERC6_CS2_2455,NPERC6_CS2_2456,NPERC6_CS2_2466,NPERC6_CS2_2469,NPERC6_CS2_2471,NPERC6_CS2_2472,NPERC6_CS2_2473,NPERC6_CS2_2476,NPERC6_CS2_2481,NPERC6_CS2_2482,PPMINI16,P20_HNSAL15P_AIDFAM,P20_ACTOCC15P_ILT5,C20_AGRILT_FSAL,C14_ACT1564_CS1,C09_AGRILT_SAL,C09_CONSTLT_FNSAL,P09_ACTOCC15P_ILT3,P09_ACTOCC15P_ILT4,nbobs_mail,i015_A2013,i031_A2013,i033a_A2013,i033b_A2013,i034a_A2013,i034b_A2013,i035a_A2013,i035b_A2013,i061b_A2013,i067_A2013,i081a_A2013,i081b_A2013,i081c_A2013,i081d_A2013,i081f_A2013,i091b_A2013,i092b_A2013,i097_A2013,i114_A2013,i118b_A2013,i015_A2019,i033a_A2019,i033b_A2019,i034a_A2019,i034b_A2019,i036a_A2019,i036c_A2019,i070a_A2019,i070b_A2019,i087a_A2019,i087b_A2019,i087c_A2019,i087d_A2019,i091b_A2019,i105c_A2019,i105d_A2019,i105e_A2019,i105f_A2019,i118b_A2019,i120a_A2019,NTLBIN
40326,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,0,0.0,11.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,4.0,0.0,0.0,3,7451,0,400,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.03049163373856,1.03049163373856,5.0,0.0,0.0,0.0,13.0,10.0,503,0.0,1058733.0,0.0,0.0,2.0,2.0,102.0,108.0,33.8051454133634,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,106.0,0.0,0.0,0.0,2.0,0.0,1.0,7669.55,1.0,356600.0,2189.18,1.0,0.0,1.0,0.0,683.14,85.99,0.0,0.0,55.0,0.0,0
40327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0,0.0,0.0,0.0,10.0,8,3294,0,400,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,16.5331984440672,19.1139668466231,0.0,3.1044700627608,7.2437634797752,954,0.0,421139.0,0.0,0.0,0.0,0.0,0.0,0.0,53.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,101.0,1.0,0.0,0.0,0.0,0.0,1.0,43.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.28,0.0,0.0,0.0,36.33,0.0,0
40328,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,3.0,24.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,47.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,9,437,0,400,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.966835466633697,1.0048644050163,0.0,0.0,0.0,0.0,14.2289717349857,21.3434576024786,503,0.0,376749.0,0.0,0.0,2.0,0.0,0.0,106.0,24.9,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,56.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.44,0.0,0.0,0.0,24.29,0.0,0
40329,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,23.0,4.0,0.0,0.0,15.0,1,1107,998,300,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,36.4970414201183,0.0,0.0,5.2533039647577,13.65859030837,470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0
40330,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,5.0,0.0,13,2753,998,300,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,5.0,14.3769968051118,4.34238383832963,0.0,1.96212121212121,0.981060606060606,481,0.0,616446.0,2.0,0.0,2.0,0.0,0.0,0.0,26.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,29.0,0.0,2.0,0.0,2.0,0.0,1.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1001.6,371.9,0.0,0.0,52.0,0.0,0
40331,0,0,1,0,0,0,0,15,0,0,0,0,0,0,0,101,0,0,0,0,0,1,4,0.0,1.0,0.0,0.0,0.0,4.0,40.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,24.0,4.0,0.0,0.0,5.0,5.0,1,2320,122,112,6,0.0,0.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,5.04850273886127,8.14706359750285,11.8779396217339,3.9946484328437,14.1927641222068,44.6355208965263,816,0.0,553344.0,0.0,0.0,0.0,0.0,0.0,0.0,33.7,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0,45.33,0.0,0.0,0.0,0.0,0.0,1.0,2475.2,0.0,0.0,88.191,1.0,0.0,1.0,1.0,455.3,0.0,0.0,0.0,28.67,0.0,0
40332,0,0,1,0,0,1,1,14,0,59,0,0,0,0,0,0,0,0,22,0,0,14,0,0.0,0.0,1.0,1.0,1.0,9.0,0.0,0.0,0.0,80.0,0.0,2.0,0.0,0.0,16.0,12.0,0.0,4.0,20.0,0.0,7,11122,998,300,0,0.0,20.0,0.0,10.0,5.0,15.0,0.0,5.0,10.0,0.0,5.0,0.0,0.0,0.0,20.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,2.0,45.6026426183995,24.6496159438361,54.3854313267148,0.0,186.649681528662,18.8535031847134,884,0.0,6326678.0,2.0,0.0,0.0,0.0,0.0,0.0,42.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,29.29,0.0,2.0,2.0,0.0,0.0,1.0,1921.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.52,0.0,0.0,0.0,24.67,105.9,0
40333,0,0,1,0,0,0,0,21,0,154,0,0,0,0,0,0,0,0,4,0,0,154,0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0,20.0,0.0,0.0,5.0,0.0,13,5848,998,300,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,24.598623853211,15.16657865911,0.0,9.73748974569319,8.76374077112387,481,0.0,1032706.0,0.0,0.0,2.0,0.0,0.0,0.0,46.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,35.26,0.0,0.0,0.0,2.0,0.0,1.0,1075.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.78,0.0,0.0,0.0,32.55,0.0,0
40334,0,0,0,0,0,0,0,0,25,0,0,63,0,0,0,0,0,0,0,0,0,4,22,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,6,543,128,111,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.992111305758492,0.909388242954246,15.0,23.6543819542167,0.0,10.0,1.0,1315,0.0,42310.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,26.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1086.85,0.0,0.0,0.0,25.88,109.9,0
47001,0,0,1,4,3,0,0,28,115,160,0,189,0,0,288,9537,0,0,279,0,0,462,786,4.0,25.0,1.0,0.0,0.0,4.0,121.0,0.0,3.0,187.0,14.0,10.0,0.0,1.0,32.0,26.0,0.0,20.0,23.0,12.0,97,1152,79,111,7,1.0,107.0,24.0,14.0,27.0,19.0,5.0,5.0,14.0,15.0,10.0,0.0,3.0,4.0,14.0,29.0,5.0,0.0,3.0,3.0,15.0,16.0,0.0,3.0,3.0,15.0,7.0,3.0,31.0,9.0,1.0,22.0,4.0,0.0,0.0,0.0,3.0,7.0,3.0,10.0,3.0,0.0,0.0,3.0,2.0,3.0,1.0,3.0,14.0,6.0,0.0,8.0,15.0,28.0,26.0,0.0,0.0,0.0,2.0,2.0,46.0,4.5,5.89155691515316,27.9299798022173,26.1327888706852,12.6949099231228,94.7269862025859,0.0,164.966807572549,574.300427112593,10039,0.0,2054490.0,2.0,0.0,0.0,0.0,0.0,0.0,8.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,10.0,315.53,0.0,2.0,0.0,0.0,0.0,1.0,43370.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.82,55.03,0.0,0.0,557.2,36.5,1
47002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,4.0,0.0,0.0,5.0,5.0,7,501,998,300,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,5.0,4.0,0.0,4.0,0.0,2909,0.0,93342.0,0.0,0.0,0.0,0.0,0.0,0.0,33.7308411214954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0
47003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,0.0,0.0,18.0,19.0,19,1391,998,300,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.947072130773337,2.90012352831014,0.0,10.8018867924528,0.0,3.80530973451327,53.2743362831859,3.80530973451328,482,0.0,147928.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,1.0,37.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0
47004,0,0,3,1,0,1,0,0,27,61,0,0,0,0,0,0,0,0,64,0,0,64,12,0.0,5.0,1.0,1.0,0.0,19.0,41.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,112.0,32.0,0.0,0.0,50.0,25.0,6,2838,630,221,1,5.0,15.0,24.0,20.0,0.0,41.0,36.0,11.0,5.0,0.0,37.0,0.0,0.0,17.0,11.0,11.0,22.0,0.0,0.0,0.0,17.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,12.0,3.7,0.0,0.0,43.8652366812556,44.5053160278482,128.845493299534,8.12169141821288,25.4644630727985,29.5387771644463,623,0.0,703465.0,2.0,2.0,0.0,0.0,0.0,0.0,23.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,53.85,0.0,2.0,2.0,102.0,0.0,1.0,2494.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.96,108.94,0.0,0.0,64.33,0.0,0
47005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,24.0,4.0,0.0,0.0,15.0,5.0,19,644,998,300,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,5.0,0.0,4.0,14.0,1.0,482,0.0,276712.0,2.0,0.0,0.0,0.0,0.0,0.0,29.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3000.0,0.0,2.0,0.0,2.0,0.0,1.0,249.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.64,0.0,0.0,0.0,3000.0,0.0,0
47006,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,4.0,0.0,0.0,5.0,0.0,12,1078,140,111,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,15.6610169491526,6.9736214890633,0.0,0.0,4.024366709484,787,0.0,49660.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.67,0.0,0
47007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,10.0,5.0,8,7624,998,300,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,15.640243902439,7.7452522676205,0.0,12.7796610169492,0.0,970,0.0,1275278.0,2.0,2.0,0.0,0.0,0.0,0.0,25.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3000.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.38,0.0,0.0,0.0,3000.0,0.0,0
47008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,5.0,5.0,11,1229,998,300,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,4.95454545454545,4.30543696282795,0.0,0.97979797979798,0.97979797979798,623,0.0,75431.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3000.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0
47009,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,80.0,0.0,2.0,0.0,0.0,28.0,8.0,0.0,0.0,9.0,9.0,5,998,998,300,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,15.0190151459688,0.0,12.3107313092839,0.0,0.0,7.58878504672897,556,0.0,306977.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,104.0,0.0,2.0,0.0,0.0,0.0,1.0,287.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.24,0.0,0.0,0.0,3000.0,0.0,0
47010,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,8,937,998,300,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.991071428571429,0.0,0.0,0.0,3.98130841121495,0.0,8.95794392523364,0.0,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,39.33,0.0,0.0,0.0,0.0,0.0,1.0,53.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,0
47011,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,0.0,0.0,10.0,5.0,9,1413,997,120,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,5.12872753367246,29.0,8.47272727272727,0.0,1.0,17.0,501,0.0,104280.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8589108910891,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.26,0.0,0.0,0.0,3000.0,0.0,0
