COM,ET_C2_x,ET_C3_x,ET_C4_x,ETAZ017,ETBE017,ETFZ017,ETGZ017,ETAZ117,ETAZ1017,ETAZ5017,ETPBE1017,ETPFZ1017,ETPBE2017,ETPFZ2017,ETPBE5017,ETPFZ5017,ETPGZ5017,ETPAZCP17,ETPFZCP17,ETPGZCP17,ETPOQCP17,ETPRESPUB17,ETNPRESPUB17,ETPNPRESPUB17,ETASSMAT17,EFF_DE_x,EFF_C1_x,EFF_C2_x,EFF_C3_x,EFF_C4_x,EFF_C5,EFF_HZ_x,EFF_JZ,EFF_KZ_x,ETBE021,ETFZ021,ETGZ021,ETOQ021,ETAZ1021,ETAZ2021,ETFZ2021,ETAZ5021,ETFZ5021,ETPAZ121,ETPBE1021,ETPBE2021,ETPGZ5021,ETPAZCP21,ETPBECP21,ETPFZCP21,ETPGZCP21,ETNPRESPUB21,ETPPRESPUB21,ETPNPRESPUB21,ETASSMAT21,EFF_DE_y,EFF_C1_y,EFF_C2_y,EFF_C3_y,EFF_C4_y,EFF_HZ_y,EFF_KZ_y,ET_DE,ET_C2_y,ET_C3_y,ET_C4_y,Pop 15 ans ou plus Agriculteurs exploitants en 1999 (compl),Pop Hommes 90 ans ou plus en 2010 (princ),Pop 15 ans ou plus Hommes Agriculteurs exploitants en 2010 (comp,Pop 15-24 ans Agriculteurs exploitants en 2010 (compl),"Pop 15-24 ans Artisans, Comm, Chefs entr en 2010 (compl)",P20_POP01P_IRAN3,P20_POP55P_IRAN3P,C20_POP2554_CS1,C20_POP55P_CS1,PCT,NVAC18,SUP_GEO,AU2010,CATAU2010,TAU2010_RP17,SumOfNB_EQUIP_x,SumOfNB_EQUIP1_x,SumOfNB_EQUIP2_x,SumOfNB_EQUIP2_y,SumOfNB_EQUIP1_y,SumOfNB_EQUIP_y,NPERC1_CS2_2410,NPERC1_CS2_2423,NPERC1_CS2_2469,NPERC1_CS2_2471,NPERC2_CS2_2410,NPERC2_CS2_2421,NPERC2_CS2_2423,NPERC2_CS2_2448,NPERC2_CS2_2469,NPERC2_CS2_2471,NPERC2_CS2_2472,NPERC3_CS2_2410,NPERC3_CS2_2421,NPERC3_CS2_2423,NPERC3_CS2_2447,NPERC3_CS2_2448,NPERC3_CS2_2469,NPERC3_CS2_2471,NPERC3_CS2_2472,NPERC3_CS2_2473,NPERC3_CS2_2476,NPERC3_CS2_2481,NPERC4_CS2_2410,NPERC4_CS2_2421,NPERC4_CS2_2422,NPERC4_CS2_2423,NPERC4_CS2_2447,NPERC4_CS2_2448,NPERC4_CS2_2454,NPERC4_CS2_2455,NPERC4_CS2_2456,NPERC4_CS2_2466,NPERC4_CS2_2469,NPERC4_CS2_2471,NPERC4_CS2_2472,NPERC4_CS2_2473,NPERC4_CS2_2476,NPERC4_CS2_2481,NPERC5_CS2_2410,NPERC5_CS2_2421,NPERC5_CS2_2422,NPERC5_CS2_2423,NPERC5_CS2_2441,NPERC5_CS2_2446,NPERC5_CS2_2447,NPERC5_CS2_2448,NPERC5_CS2_2451,NPERC5_CS2_2454,NPERC5_CS2_2455,NPERC5_CS2_2456,NPERC5_CS2_2461,NPERC5_CS2_2466,NPERC5_CS2_2469,NPERC5_CS2_2471,NPERC5_CS2_2472,NPERC5_CS2_2473,NPERC5_CS2_2476,NPERC5_CS2_2481,NPERC5_CS2_2482,NPERC6_CS2_2410,NPERC6_CS2_2421,NPERC6_CS2_2422,NPERC6_CS2_2423,NPERC6_CS2_2431,NPERC6_CS2_2432,NPERC6_CS2_2436,NPERC6_CS2_2441,NPERC6_CS2_2446,NPERC6_CS2_2447,NPERC6_CS2_2448,NPERC6_CS2_2451,NPERC6_CS2_2454,NPERC6_CS2_2455,NPERC6_CS2_2456,NPERC6_CS2_2461,NPERC6_CS2_2466,NPERC6_CS2_2469,NPERC6_CS2_2471,NPERC6_CS2_2472,NPERC6_CS2_2473,NPERC6_CS2_2476,NPERC6_CS2_2481,NPERC6_CS2_2482,MED16,PBEN16,PPMINI16,P20_HNSAL15P_AIDFAM,P20_ACTOCC15P_ILT5,P20_ACTOCC15P_VELO,C20_ACTOCC1564_CS1,C20_AGRILT_FSAL,C20_INDUSLT_FSAL,C20_CONSTLT_FSAL,UU,C14_ACT1564_CS1,P14_ACTOCC15P_ILT2,C09_ACT1564_CS1,C09_AGRILT_SAL,C09_INDUSLT_NSAL,C09_CONSTLT_FNSAL,P09_HSAL15P_EMPAID,P09_ACTOCC15P_ILT3,P09_ACTOCC15P_ILT4,NTLBIN,P09_FSCOL1824,P09_NSCOL15P_CEP,P20_HNSCOL15P_SUP5,uprIPm2,nbobs_com,nbobs_mail,i015_A2013,i031_A2013,i033a_A2013,i033b_A2013,i034a_A2013,i034b_A2013,i035a_A2013,i035b_A2013,i061b_A2013,i067_A2013,i081a_A2013,i081b_A2013,i081c_A2013,i081d_A2013,i081f_A2013,i091b_A2013,i092b_A2013,i097_A2013,i114_A2013,i118b_A2013,i015_A2019,i033a_A2019,i033b_A2019,i034a_A2019,i034b_A2019,i036a_A2019,i036c_A2019,i070a_A2019,i070b_A2019,i075b_A2019,i087a_A2019,i087b_A2019,i087c_A2019,i087d_A2019,i091b_A2019,i105c_A2019,i105d_A2019,i105e_A2019,i105f_A2019,i118b_A2019,i120a_A2019
79088,0,1,0,0,0,0,0,7,0,0,0,0,0,0,61,0,0,0,0,0,0,3,0,0,53,0,5,0,145,0,61,12,0,7,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,42.0,0.0,0.0,0.0,0.0,146.0,0.0,95.0,0.0,70.0,0.0,6.0,0.0,152.0,0.0,10.0,6.0,0.0,0.0,1.0,0.0,72.0,5.0,64.0,0.0,0.0,64.0,26.0,45.0,20.0,2,84.026055705,4746,998,300,0,486.0,798.0,378.0,560.0,392.0,798.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4.97325797526299,64.6407774784669,2.89186508586947,150.598446692869,0.0,33701.0,50.0,458.0,68.0,27.1293359555234,8.0,0.0,2.0,6.0,11.0,0,12.0,183.0,17.0,10.2741330345405,47,1419,1.0,183245.0,2.0,0.0,0.0,0.0,0.0,0.0,25.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,103.0,0.0,2.0,0.0,0.0,0.0,1.0,705.82,0.0,0.0,11.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.25,0.0
79089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,0.0,8.0,1.0,0.0,0.0,17,8.0,516,0,400,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.981707317073171,0.981707317073171,0.0,0.0,0.0,0.0,33701.0,5.17647058823529,47.6235294117648,16.4469273743017,0.0,0.0,0.0,0.0,6.1675977653631,0.0,0,1.02793296089385,27.754189944134,0.0,8.11594547949232,3,474,0.0,966961.0,0.0,0.0,2.0,0.0,0.0,0.0,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,inf,0.0,0.0,0.0,102.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0
79090,0,1,0,0,1,0,0,0,0,0,14,0,33,0,0,0,0,0,0,0,0,8,0,0,5,0,9,0,14,0,34,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,0.0,5.0,0.0,15.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,5.0,8.0,0.0,0.0,38.0,19.0,0.0,5.0,9,56.634498834,2312,998,300,0,360.0,480.0,360.0,336.0,336.0,444.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.993667767009112,7.99256720461646,0.0,0.0,10.0513736813942,9.96833883504556,33701.0,15.0,176.0,12.0,0.0,0.0,0.0,0.0,24.0,2.0,0,14.0,126.0,21.0,11.4162837446361,18,484,0.0,393741.0,0.0,0.0,2.0,0.0,0.0,0.0,46.2349997935381,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,inf,0.0,0.0,0.0,2.0,0.0,1.0,410.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3084.62,242.95,0.0,0.0,37.33,0.0
79091,0,0,0,2,0,0,0,6,0,0,0,0,0,48,0,0,0,0,0,0,0,2,0,0,16,0,12,0,0,0,5,3,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,42.0,0.0,14.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,36.0,4.0,20.0,0.0,0.0,36.0,6.0,25.0,10.0,4,37.086448598,1716,566,221,1,84.0,110.0,70.0,90.0,75.0,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.99141148994565,35.3025949995276,0.0,5.02510913267133,4.98607062022934,33701.0,20.1840586165347,308.816096832982,39.4190871369295,21.6885874089506,0.0,0.0,1.97095435684647,5.91286307053942,41.390041493776,0,6.89834024896266,91.649377593361,12.0,11.8249431060071,6,1213,0.0,6800.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,31.29,0.0,0.0,0.0,0.0,0.0,1.0,430.88,0.0,0.0,6.25613578939527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,0.0
79092,0,0,0,0,0,0,0,2,0,0,0,0,38,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,38,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,11.0,0.0,0.0,11.0,2.0,5.0,5.0,6,23.0,1971,998,300,0,21.0,24.0,21.0,21.0,21.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,10.0735361699515,0.0,0.0,0.0,33701.0,16.458668632525,97.7233450056169,12.2633144834015,0.0,0.0,0.0,1.02194287361679,5.10971436808395,5.10971436808395,0,3.06582862085037,69.4921154059417,4.0,8.55394707399802,1,744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.569851388081005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,inf,0.0,2.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,16.7910565364478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0
79094,0,0,0,0,1,0,1,7,0,0,15,0,0,0,0,0,0,0,0,0,0,3,0,0,25,15,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,16.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,68.0,3.0,52.0,0.0,0.0,38.0,7.0,25.0,15.0,4,33.20625,2927,0,400,0,220.0,369.0,198.0,200.0,180.0,297.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.03909184017878,40.4879611531582,5.04852137568518,10.097512815848,0.0,33701.0,40.4192872117401,253.631027253668,63.2510638297872,15.8595744680851,0.0,0.0,0.0,1.97659574468085,4.94148936170213,0,8.89468085106383,134.408510638298,7.0,8.11594547949232,7,474,0.0,163593.0,0.0,0.0,0.0,0.0,0.0,0.0,33.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,2.0,426.15,0.0,0.0,6.35402638427583,5.28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.33,0.0
79095,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,24.0,0.0,0.0,19.0,9.0,15.0,0.0,8,9.7266081177,3126,0,400,0,30.0,48.0,30.0,27.0,27.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,15.0,4.79709902697896,0.0,0.0,33701.0,15.0,117.0,28.3266666666667,20.2333333333333,0.0,0.0,0.0,20.2333333333334,3.03500000000001,0,3.03500000000001,84.9800000000003,12.0,10.201634507929,0,594,0.0,57786.0,0.0,0.0,0.0,0.0,0.0,0.0,25.381810490693702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,42.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.76712328767115,0.0,0.0,0.0,0.0,0.0,1559.6,0.0,0.0,0.0,29.0,0.0
79096,0,0,0,0,1,0,0,2,0,0,14,0,42,0,0,69,0,0,0,0,0,1,0,0,26,0,2,0,0,0,190,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,16.0,42.0,0.0,0.0,110.0,0.0,0.0,0.0,8.0,0.0,26.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,52.0,1.0,12.0,0.0,4.0,35.0,16.0,24.0,10.0,4,37.347091932,2461,998,300,0,133.0,168.0,133.0,133.0,133.0,154.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.935122632385387,0.0,3.8473582609904,34.2347018938415,0.0,25.2562029102377,0.0,33701.0,16.233676975945,313.512886597937,39.8237885462555,3.95822454308094,7.9647577092511,0.0,0.995594713656388,1.99118942731278,96.5726872246696,0,15.9295154185022,135.400881057269,11.0,11.8249431060071,4,1213,0.0,14510.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3010309278356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,1.0,793.14,0.0,0.0,5.59297950031634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0
79100,0,0,0,1,0,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,18,0,9,0,0,0,0,2,0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,35.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,40.0,4.0,16.0,4.0,0.0,91.0,21.0,10.0,5.0,5,139.26925138,2990,54,112,7,456.0,900.0,456.0,888.0,888.0,1656.0,5.0,0.0,0.0,15.0,5.0,0.0,0.0,5.0,0.0,5.0,5.0,0.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,0.0,5.0,0.0,20.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22788.2142857143,4.2,1.1,2.00870269963133,0.993040156177411,8.05766194519295,15.1602920062719,0.0,0.0,4.92787448770451,33701.0,15.0,691.0,24.0,12.0593749789033,8.0,0.0,3.0,29.0,77.0,0,24.0,260.0,71.0,11.4162837446361,58,484,0.0,199060.0,2.0,2.0,102.0,2.0,0.0,0.0,22.2132675272098,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,104.0,1.0,2.0,0.0,102.0,2.0,1.0,3525.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5039.24,405.65,2988.25,0.0,103.0,0.0
79101,0,0,0,0,0,1,2,5,0,0,0,0,26,21,0,0,51,0,0,0,173,9,0,0,51,3,9,0,0,0,27,23,1,19,0.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,0.0,65.0,5.0,9.0,0.0,0.0,0.0,14.0,33.0,1.0,0.0,0.0,0.0,40.0,9.0,4.0,0.0,0.0,102.0,45.0,19.0,14.0,1,145.95630668,1884,997,120,0,2420.0,4064.0,1760.0,2376.0,1728.0,3776.0,14.0,5.0,0.0,28.0,5.0,5.0,0.0,19.0,0.0,15.0,29.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,20.0,0.0,0.0,5.0,16.0,5.0,5.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19697.3913043478,6.4,1.8,0.0,1.01176547629985,12.7359362257839,33.495374735787,0.0,25.096397625596,26.180137800122,33701.0,10.0863428929792,437.747281555297,7.99156937762604,3.99578468881302,11.6267513780945,0.0,1.99789234440651,10.9884078942358,107.221814984395,0,16.9820849274553,274.668694782798,58.0,10.7486638719949,131,478,0.0,2990.0,0.0,0.0,0.0,0.0,0.0,0.0,43.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,37.67,0.0,0.0,0.0,0.0,0.0,1.0,1325.77,0.0,0.0,16.65487772058814,0.0,0.0,0.0,0.0,0.0,4.66,0.0,0.0,0.0,28.33,0.0
79102,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,3,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,28.0,1.0,16.0,0.0,0.0,8.0,5.0,20.0,5.0,17,35.46875,1715,998,300,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.928735360508094,24.6889510044747,4.64367680254047,0.0,0.0,33701.0,10.4186046511628,153.153488372093,23.1409395973154,0.0,0.0,3.85682326621924,0.0,0.0,2.89261744966443,0,3.85682326621924,37.6040268456376,4.0,11.7531608289012,0,1559,0.0,30453.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,1.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0
79103,0,0,0,2,1,0,1,6,0,0,27,35,0,23,80,0,0,0,0,0,0,4,0,0,68,0,3,0,0,0,109,50,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,12.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,82.0,0.0,3.0,0.0,0.0,0.0,59.0,1.0,0.0,0.0,0.0,0.0,100.0,9.0,28.0,0.0,0.0,83.0,17.0,35.0,10.0,4,104.32145781,2932,998,300,0,918.0,1701.0,918.0,864.0,864.0,1485.0,10.0,0.0,0.0,15.0,5.0,10.0,0.0,10.0,5.0,55.0,35.0,15.0,0.0,0.0,5.0,5.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,20.0,25.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19024.5833333333,6.0,1.6,0.990822148430592,0.0,10.9888204740487,44.8437066077233,35.2184925718034,97.4911860101139,13.8892944487505,33701.0,65.0,638.0,44.0,32.0921677918605,5.0136718415726,8.0,2.0,3.0,46.0,0,27.0,403.0,22.0,10.6418056405175,12,525,0.0,14330.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,0.0,2.0,2.0,0.0,0.0,1.0,1115.72,0.0,0.0,10.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0
79104,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,20.0,0.0,4.0,14.0,0.0,46.0,5.0,1,8.0,1485,54,112,7,20.0,20.0,20.0,16.0,16.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,45.7941232147894,10.2012896168457,5.10061976727666,0.0,33701.0,28.3105360443623,218.395563770795,23.9547169811321,4.0,0.0,3.99245283018868,0.0,2.99433962264151,7.98490566037736,0,1.99622641509434,46.911320754717,14.0,11.2021474832793,9,478,0.0,17159.0,0.0,0.0,0.0,0.0,0.0,0.0,44.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.297619518281561,0.0,0.0,0.0,0.0,0.0,8.86,1.41,0.0,0.0,102.0,0.0
79105,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,8.0,0.0,0.0,25.0,12.0,10.0,15.0,6,34.0,2650,998,300,0,27.0,33.0,27.0,27.0,27.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,25.5239750914053,5.52878747447718,0.0,0.0,33701.0,32.656834674878,142.612374624097,36.8363636363636,0.0,8.26666666666666,0.0,1.01818181818182,7.18787878787878,3.08484848484848,0,1.01818181818182,64.5242424242424,8.0,8.11594547949232,1,474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.1003115264797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,2.0,34.62,0.0,0.0,7.37789852819084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0
79106,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,3,0,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,12.0,0.0,0.0,8.0,11.0,15.0,5.0,8,54.454901961,2428,0,400,0,64.0,76.0,64.0,72.0,72.0,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.00348947902366,15.2094928764099,5.01744739511828,9.93596004836603,0.0,33701.0,5.0,31.0,12.0,0.0,4.0,0.0,0.0,43.0,1.0,0,2.0,72.0,7.0,11.1264681753978,2,478,0.0,154285.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,1.0,256.25,0.0,0.0,15.26,0.0,0.0,0.0,0.0,0.0,1003.02,0.0,0.0,0.0,inf,0.0
79108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,28.0,1.0,8.0,0.0,0.0,9.0,2.0,0.0,0.0,6,20.0,986,998,300,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.17199859728309,0.0,0.0,33701.0,15.6444444444444,26.4,8.0,4.0,0.0,0.0,1.0,27.0,1.0,0,3.0,61.0,3.0,8.11594547949232,1,474,0.0,3611.0,0.0,0.0,0.0,0.0,0.0,0.0,47.9553333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,1.0,219.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1963.83,0.0,0.0,0.0,29.0,0.0
