COM,Nom Commune,NTLBIN,P20_SCOL1824,P20_SCOL2529,P20_NSCOL15P_BAC,P20_NSCOL15P_SUP2,ETTEF5021,ETTEF1021,ETTEF121,ETTEF021,P20_POP1564,P20_CHOMEUR1564,P20_CHOM_DIPLMIN,P20_CHOM_SUP34,P20_CHOM_SUP5,P20_ACT_SUP34,P20_ETUD1564,P20_RETR1564,C20_ACT1564_CS3,C20_ACT1564_CS4
40144,Larbey,0,3,0,25,27,0,0,4,0,144.0,10.0,4.0,0.0,0.0,4.0,9.0,24.0,5.0,15.0
40145,Larriviere-Saint-Savin,0,5,2,85,52,0,1,5,1,331.0,32.0,2.0,4.0,2.0,31.0,22.0,42.0,30.0,55.0
40146,Latrille,0,5,0,29,13,0,0,5,0,102.09375,7.21875,1.03125,0.0,0.0,2.0625,5.15625,13.40625,10.3125,10.3125
40147,Laurede,0,3,0,62,29,0,0,9,2,229.197953412306,24.8597825133882,1.97612915801815,1.98881455876825,1.00701278075497,14.9534462985988,17.7604288027026,23.1116811390532,19.6986635702236,19.7612915801815
40148,Lauret,0,2,0,14,11,0,0,2,0,45.3411764705882,3.85882352941176,1.92941176470588,0.0,0.0,0.0,0.964705882352941,0.0,0.0,4.82352941176471
40149,Lencouacq,0,4,1,45,43,1,0,5,3,210.312690993952,19.5781626814198,3.96247348406007,0.97043383795151,0.0,11.7834409942132,17.2378620569332,28.0393049548955,4.98673274351426,28.9893448996689
40150,Leon,0,12,0,302,174,2,3,56,33,1086.16273693278,123.298791022405,21.9158278295185,6.1320505936062,8.11401752712708,73.5676222607939,58.186429751642,140.75985265728,63.2056343982556,166.171957199864
40151,Lesgor,0,3,0,64,41,1,0,7,1,265.30899581699,20.9893563817656,2.02521116867741,0.0,0.0,15.1106500922301,18.7126342537938,18.4831108717554,0.0,64.9748745217089
40152,Lesperon,0,17,0,137,72,2,4,20,1,605.498432966314,63.3588056165592,11.9402788759377,4.90988035046462,2.91323331759609,45.6488796705856,38.3023272540032,65.4197287675625,34.6347773743485,54.059299384168
40153,Le Leuy,0,3,0,43,22,0,0,2,0,136.0,4.0,0.0,0.0,0.0,9.0,11.0,7.0,0.0,15.0
40154,Levignacq,0,3,2,27,29,0,1,8,1,170.621631748546,16.6447582676954,2.06055427176533,0.0,0.0,9.75218159073827,5.46777612720639,24.7716282338957,5.12833498565271,35.1050218907486
40155,Linxe,0,13,1,232,137,1,1,21,5,864.0,87.0,8.0,4.0,12.0,74.0,63.0,100.0,60.0,120.0
40156,Liposthey,0,5,0,84,35,2,2,16,0,355.237231597321,33.9200059873211,2.12386739305635,0.0,3.19465554487061,9.55781500940446,29.4321014479089,21.408297703248,15.9288177286998,42.5240542792575
40157,Lit-et-Mixe,0,8,1,306,155,1,5,42,27,902.0,65.0,10.0,4.0,7.0,58.0,47.0,111.0,45.0,145.0
40158,Losse,1,3,0,44,14,1,1,12,2,144.591940372849,20.9522848451118,2.96564672175352,1.01008942154527,2.99683171064527,5.96022686730001,6.74065111504242,22.1629569514924,5.05044710772634,0.0
40159,Louer,0,6,0,63,27,0,0,10,0,205.870278692407,14.5809351619917,1.86436561133684,2.98499186106462,0.0,20.2613830250736,12.0532846617665,15.7414928612371,9.32892750133077,33.7261234791098
40160,Lourquen,0,3,0,27,11,0,0,5,1,111.0,9.0,2.0,1.0,0.0,11.0,7.0,14.0,5.0,35.0
40161,Lubbon,0,1,0,11,3,0,0,3,2,41.9867078971007,0.975816830030282,0.0,0.0,0.0,0.0,0.0,3.92985152591971,0.0,9.75816830030282
40162,Lucbardez-et-Bargues,0,3,0,99,48,0,1,6,2,352.934240101379,19.8577186993967,2.08321536327141,0.0,0.0,34.6983367524899,29.3502328323155,30.967924799645,34.8001227004061,88.6837610551488
40163,Lue,0,4,0,91,38,0,0,10,0,344.835792461895,29.0514436786323,2.86472570797711,2.0344260045626,0.936321005787018,22.5165882043481,19.5345042718121,33.7022860950458,19.2698865769381,60.6945778182314
40164,Retjons,0,4,1,47,31,0,0,7,3,214.638041950873,23.484399023349,2.97146193820863,1.03204243886432,3.01301706433675,11.570702936452,16.0111214613393,12.961118532457,15.9314218229631,36.1752659659898
40165,Luglon,0,5,1,49,31,0,0,11,1,222.0,20.0,4.0,2.0,1.0,18.0,13.0,23.0,10.0,35.0
40166,Lussagnet,0,1,0,11,8,1,0,1,0,49.0,2.0,1.0,0.0,0.0,2.0,3.0,3.0,0.0,5.0
40167,Luxey,0,11,0,85,35,1,1,14,1,328.0,19.0,2.0,2.0,0.0,17.0,21.0,41.0,25.0,45.0
40168,Magescq,0,36,8,357,222,2,9,52,4,1527.44877382201,126.766728021107,16.3739432878336,6.57999414145472,2.18172164246027,107.026607212233,88.8233489346255,103.426300391684,82.0865342126689,262.350973454026
40169,Maillas,0,3,0,13,15,0,0,8,0,68.544,5.04,1.008,0.0,0.0,1.008,5.04,4.032,5.04,10.08
40170,Mailleres,0,1,0,24,18,0,0,3,1,130.0,6.0,1.0,1.0,0.0,19.0,16.0,12.0,20.0,25.0
40171,Mano,0,2,0,24,5,0,0,5,0,69.4736842105263,10.5263157894737,1.05263157894737,0.0,0.0,4.21052631578947,4.21052631578947,6.31578947368421,5.26315789473684,10.5263157894737
40172,Mant,0,1,0,44,21,0,0,11,0,156.646311306637,16.7933653003197,2.99698859048783,0.975342908655537,0.975342908655537,7.94186554683761,15.2095031819134,11.6362154030524,4.96309223732188,19.9402765885361
40173,Marpaps,0,4,0,21,16,0,0,5,1,88.3642857142857,2.97857142857143,0.0,0.0,0.0,11.9142857142857,5.95714285714286,2.97857142857143,4.96428571428571,29.7857142857143
40174,Mauries,0,1,0,22,3,0,0,1,0,47.0,1.0,0.0,0.0,0.0,3.0,4.0,4.0,5.0,5.0
40175,Maurrin,0,7,2,67,53,0,0,9,2,264.136160963385,16.2107428325806,3.0511548962276,1.98458423839197,0.0,18.212627426494,16.9978378328011,18.5836571356246,19.7559291280949,60.6533335491896
40176,Mauvezin-d'Armagnac,0,0,0,19,6,0,1,8,0,36.989247311828,0.0,0.0,0.0,0.0,4.62365591397849,1.8494623655914,2.7741935483871,0.0,4.62365591397849
40177,Maylis,0,3,0,47,31,0,0,14,1,190.301894902232,11.2276229295909,1.86898277366127,0.983872567316708,0.0,9.8949528320121,10.2246670161625,22.9364622984263,9.6121134325533,38.7595061478163
40178,Mazerolles,0,10,2,123,72,0,1,10,3,380.146573754686,20.6372280237132,1.94668663433255,1.8547327474717,2.92230939507914,44.5366868080921,34.6715109930575,37.1515984226554,43.6047562090349,95.6070727178732
40179,Mees,0,31,2,242,195,1,10,46,5,1139.95312214348,120.356374565346,15.3887476367557,6.11151120316288,5.03277088414287,72.4051075893662,87.8331260494745,115.377944547229,71.789782625429,300.551585038228
40180,Meilhan,0,13,1,153,113,0,0,15,4,693.962795676692,55.5806163863952,6.87339259761402,2.0329670730838,3.0494506096257,55.8078124177014,54.6484273090881,70.7442393008399,30.6731860244679,105.994972193127
40181,Messanges,0,13,1,167,124,0,3,45,36,576.619452768501,77.7576288739366,6.04579324645498,3.01722201529799,6.14592986272533,59.8841003095591,39.6761137325796,47.6480984868958,70.7061323343955,126.57207639088
40182,Mezos,1,3,0,115,46,0,3,20,4,437.698640964793,46.2843485489443,3.74610778575282,2.01968472712247,0.0,17.1344634178868,28.9767956469462,55.2727742004522,19.5923972231357,54.1619204874684
40183,Mimbaste,0,12,0,127,75,0,1,15,3,577.037069094809,44.7071947395636,4.56949127209814,2.0563608896241,1.98697274516507,32.8855462970635,39.4786735827441,57.488380333017,35.2649812958975,69.4543980883149
40184,Mimizan,1,79,6,1057,548,11,15,277,109,3913.55949923785,529.609501559279,88.3406294385664,30.2543226682466,25.0781226088438,273.866470470988,236.404869049883,443.568968694034,206.281545395298,590.076302863534
40185,Miramont-Sensacq,0,6,0,56,26,0,0,16,1,200.72671588824,28.8562787827841,4.92397861582106,0.0,1.02119934506646,9.47641096355625,11.1658108078037,14.1846919470511,0.0,35.4911045480008
40186,Misson,0,11,0,121,78,1,0,11,1,515.46866567927,32.4748335063652,5.0709801181274,1.01483655147323,2.02806412435055,33.4848405589271,36.4810527016952,47.7473265413141,35.5354201878316,76.0727083801029
40187,Moliets-et-Maa,0,10,1,237,148,0,8,56,42,708.696814177239,91.7695141524443,9.05672676191266,10.8299886844884,2.7306778115131,65.9018399186918,47.6479393227319,77.0279440395782,92.1620462758659,107.016492985716
40188,Momuy,0,9,0,84,38,0,0,8,0,284.531730092337,26.7998683756087,1.03074666307651,0.0,2.06149332615303,7.21540889294061,23.5791895220039,25.8645330488209,15.4053971540748,25.797023599224
40189,Monget,0,3,0,12,7,0,0,2,0,44.4578313253012,0.987951807228916,0.0,0.0,0.0,1.97590361445783,1.97590361445783,6.91566265060241,0.0,4.93975903614458
40190,Monsegur,0,4,1,51,27,0,1,11,0,238.855994052723,21.2133965721089,4.98508464643389,0.984554170413353,1.01198210688823,13.1352174507767,20.7905737246696,18.7544680187194,25.4596180520514,55.8304391182516
40191,Montaut,0,12,2,89,61,1,0,16,1,378.180877272798,19.9132274167759,1.99532307276242,1.96125313450934,0.980488211700861,29.770192345295,36.3816054775701,42.5057015655597,9.97239398352178,90.0035648205566
40192,Mont-de-Marsan,0,1080,108,4625,2921,72,114,869,82,19115.6990445683,1926.65989841522,419.846877678244,118.906903020168,94.5259394168203,1599.73948580395,1743.28990743792,1349.05812824244,1597.0675722216,3528.57737354037
40193,Montegut,0,0,0,12,6,0,0,1,0,44.9577464788732,3.2112676056338,0.0,0.0,0.0,1.07042253521127,5.35211267605634,1.07042253521127,5.35211267605634,0.0
40194,Montfort-en-Chalosse,0,13,1,164,90,4,5,35,8,614.109322202332,60.4207392366451,9.20958956837532,1.01850842582133,3.09323704006415,46.0104342106781,64.1732548965967,60.1030239030028,56.2331738328112,102.254325378771
40195,Montgaillard,0,14,0,104,36,0,0,11,2,370.028510173121,32.3609460264902,3.89495826958843,0.987027872069729,1.97405574413946,20.5946774156508,28.6643238592795,30.339309664422,15.1045826531704,49.6504356726852
40196,Montsoue,0,3,0,82,52,0,0,8,1,333.326315705545,13.8294595544068,1.06436034276628,0.0,1.00891855992376,30.3576619293666,22.3177865878462,34.4982584732016,60.3301027696153,44.394370344918
40197,Morcenx-la-Nouvelle,1,88,3,615,252,4,17,96,16,2733.48034253404,295.135359097594,59.465561861338,6.84587508703606,9.76430174190623,116.37945548417,219.38284079215,278.16605983066,109.199297128195,356.121194789701
40198,Morganx,0,3,0,24,13,0,0,5,0,108.0,9.0,4.0,1.0,0.0,8.0,9.0,16.0,0.0,15.0
40199,Mouscardes,0,0,0,47,28,0,1,7,2,151.009063713008,9.12559162303285,0.896756392738807,0.942994382684136,0.0,6.76927987294722,4.22474768170363,15.9870506098844,24.6476454876214,5.21372786170395
40200,Moustey,0,4,1,95,37,2,0,12,1,417.60692136209,51.9551397404748,10.3666987645598,2.86736375134211,0.0,39.4350266415806,19.8637504222326,42.6983263796824,20.0541106751024,48.6158653425558
40201,Mugron,1,42,1,195,87,3,5,39,8,700.11352048016,55.5975800104667,7.08827967522746,2.98820899388866,0.973154084626143,40.6808011384484,62.3453989454751,75.6514762577152,30.2379648669732,92.8870089832728
40202,Narrosse,0,56,5,468,284,3,7,70,8,1869.91924627848,134.756098642615,16.0299398916922,6.71576998484928,6.36739344346105,133.51964321904,161.900112788653,160.47703119688,118.143204280619,287.083864351138
40203,Nassiet,0,6,0,32,28,0,0,6,0,183.583264954947,15.6783954586711,3.9398714520066,0.0,0.0,18.4254600955247,10.543435262074,16.1747581146687,4.88949032244956,44.0243582761296
40204,Nerbis,0,6,0,44,25,0,0,4,1,171.586865205633,12.066145551444,1.01067650823672,1.01067650823672,1.00289990546514,6.01751910619804,14.9819430427227,21.1931002618848,4.9759156969858,25.0733975070864
40205,Nousse,0,4,0,28,20,0,0,3,0,152.951923375585,13.0346476110452,3.01659604674478,0.0,1.9308795425555,7.96957813707834,16.5055702699148,17.5387525848565,5.13019622813229,20.3717342796987
40206,Oeyregave,0,4,0,51,31,0,1,6,0,193.528830667705,18.5375851930851,3.77606971593205,0.0,0.924210653380137,9.69851686890034,13.9422177389403,12.028438102085,9.81472471908615,14.7951834501343
40207,Oeyreluy,0,102,2,252,158,1,3,15,3,959.810097213692,64.6576269644598,6.87637698339111,1.9761742555956,3.00614949056722,85.7971315496797,117.811354159883,69.8612913375631,105.424250798558,168.836216183345
40208,Onard,0,5,0,51,29,0,0,7,0,224.887578372635,19.7969248173753,0.98161717928466,0.98161717928466,1.91789243417977,18.1605456560699,13.1615730566017,22.4430802779977,4.9080858964233,50.8341323170763
40209,Ondres,0,126,12,829,652,1,4,72,11,3432.19560678041,318.31492567657,17.3916699766836,28.5898480402073,22.3648448110772,321.379906592612,290.436730539459,257.259050031366,357.171232272468,713.216828019164
40210,Onesse-Laharie,0,13,0,130,65,0,3,30,10,547.246418460455,47.2823176198232,9.19448587602009,2.00479536742123,3.01808866165284,30.5260785475611,38.449716189491,62.8228487355436,40.6458457530892,56.4694199244427
40211,Orist,0,8,0,125,72,0,2,15,3,459.848200082745,44.5959935000041,8.31436721256334,3.08829061271181,2.10447970822199,39.2179406998721,32.6528564094989,42.8833498876135,36.4008727982473,118.622242360552
40212,Orthevielle,0,20,1,166,88,0,1,13,2,593.767794427679,41.7010335002259,9.66158587135827,3.1846478309146,0.0,37.4023569068597,43.1835410328013,57.2318800663894,26.715290668793,74.7004582687883
40213,Orx,0,6,0,93,72,0,3,13,1,393.190520674881,20.9166074454817,1.98361310000415,3.05816354127439,1.83630570797571,38.8000326878258,32.5898596464156,38.8545589414991,35.1223985204615,71.0177015665143
40214,Ossages,0,6,1,72,51,0,0,8,0,287.0,20.0,6.0,0.0,1.0,25.0,14.0,34.0,25.0,25.0
40215,Ousse-Suzan,0,2,1,31,28,0,0,5,0,182.727085443464,11.1193994589448,0.98158118278835,0.0,0.0,5.02150230075454,8.83684747281648,24.3258106479599,5.11631710761743,29.8768113679735
40216,Ozourt,0,4,0,34,13,0,1,5,2,117.611940298507,13.7213930348259,1.96019900497512,0.0,0.0,9.80099502487562,7.8407960199005,5.88059701492537,4.90049751243781,24.5024875621891
40217,Parentis-en-Born,0,78,3,1236,731,12,16,166,21,4044.43505361992,308.971294419822,36.4698773604013,24.9775381745699,17.3791680711231,325.528855095318,298.958433095431,361.524667317314,319.158640582552,860.65158284572
40218,Parleboscq,0,4,0,71,41,0,0,13,3,263.648912302069,24.551899706293,4.17773243214903,1.02113851147176,2.111961466671,19.6564163259304,17.1518351268117,23.0551892682193,15.3393357373035,31.4484694941002
40219,Payros-Cazautets,0,2,0,26,12,0,0,2,0,61.5754716981132,7.06603773584906,0.0,0.0,0.0,3.02830188679245,8.07547169811321,4.0377358490566,5.04716981132075,15.1415094339623
40220,Pecorade,0,0,0,21,10,0,1,5,1,80.7555555555555,9.2,0.0,0.0,0.0,2.04444444444444,3.06666666666667,10.2222222222222,5.11111111111111,5.11111111111111
40221,Perquie,0,6,0,56,25,0,0,9,1,178.130644236193,8.96278350488744,0.0,1.02983361315234,0.0,15.2032252818916,15.8874774821653,9.32695566423181,5.14916806576172,45.6066814181426
40222,Pey,0,16,0,108,75,0,1,19,5,466.870724245895,33.1238423422215,0.886672894636309,6.2918484963625,3.57765642597119,51.9374680454384,30.5956516266468,27.4718078163957,26.6777643163583,107.638717361749
40223,Peyre,0,9,1,31,17,0,0,5,0,140.661157024793,4.75206611570248,0.0,0.0,0.950413223140496,6.65289256198347,13.3057851239669,17.1074380165289,0.0,28.5123966942149
40224,Peyrehorade,0,84,3,484,286,8,13,136,12,2004.0,229.0,40.0,14.0,7.0,125.0,172.0,157.0,145.0,320.0
40225,Philondenx,0,3,0,29,19,0,1,12,1,117.185185185185,5.18518518518519,0.0,0.0,0.0,6.22222222222222,11.4074074074074,15.5555555555556,0.0,15.5555555555556
40226,Pimbo,0,3,0,33,18,0,0,7,1,122.382775119617,9.71291866028708,2.91387559808612,0.971291866028708,0.0,3.88516746411483,3.88516746411483,18.4545454545455,9.71291866028708,24.2822966507177
40227,Pissos,0,14,0,229,97,1,4,35,9,834.0,106.0,13.0,5.0,3.0,51.0,47.0,93.0,50.0,150.0
40228,Pomarez,0,13,0,187,137,1,9,47,6,867.996258196577,86.0830341157711,13.1051948478266,5.07556679766251,3.03689932323102,47.6420802783681,56.5922160022074,91.5323296333113,45.7257658709438,131.765259964322
40229,Pontenx-les-Forges,0,19,2,217,168,1,5,23,3,990.639809723791,94.1836778398517,13.3078978995988,6.14079828999264,3.07677348269405,49.1348559571296,63.4011077935793,99.5508765961822,56.3721130731415,143.437783736345
40230,Pontonx-sur-l'Adour,1,60,5,407,286,3,8,54,9,1751.05117579989,136.507767745476,26.3062745936207,12.1306818810382,4.036615136941,137.435360849202,131.996430574021,173.317842469078,60.6830703432969,353.961108569233
40231,Port-de-Lanne,0,19,1,175,105,0,2,16,5,700.0,66.0,10.0,6.0,3.0,63.0,52.0,58.0,75.0,115.0
40232,Poudenx,0,4,0,42,11,0,0,6,0,124.0,16.0,3.0,0.0,0.0,8.0,4.0,15.0,5.0,15.0
40233,Pouillon,0,45,4,463,303,2,5,68,7,1763.4852801347,134.298359373951,22.9046723814913,6.85078202721497,5.83337234827553,148.466974768094,132.287259361119,171.069254511581,163.36079864118,263.364086820711
40234,Pouydesseaux,0,14,0,134,75,1,1,12,3,584.964637067021,53.1464202357049,12.8974261739146,2.94297751391634,1.02389790899963,43.0577019937893,44.9393514204758,49.7527585938103,14.9324978569305,133.985044436124
40235,Poyanne,0,12,0,96,73,0,0,8,0,420.04903682823,40.7812569924687,1.93591459444798,2.92262677671444,0.0,26.5877057980839,33.7437403323665,30.9088814528691,50.3987809334192,25.170751438393
40236,Poyartin,0,7,0,122,69,0,0,12,1,461.917477802158,34.5465285167261,3.94568935293769,1.9890374196642,0.0,32.1535066060559,33.8667886134124,45.9727874220738,19.8849327440903,54.7066971773727
40237,Prechacq-les-Bains,0,14,0,113,64,0,0,8,1,464.382327642434,45.1210148605542,0.0,1.02234340875117,0.0,29.7408297669843,29.7577021322898,29.6508004598171,20.5031991603987,61.57975085322
40238,Pujo-le-Plan,0,7,0,90,67,0,1,8,1,376.729832717559,28.5161901771044,8.65475305903842,1.09493694400271,0.0,30.3980664282137,25.9787974769769,57.0488569041406,29.5548601419514,34.5911557145488
40239,Puyol-Cazalet,0,3,0,12,12,0,0,5,0,58.3177570093458,1.94392523364486,0.0,0.0,0.97196261682243,3.88785046728972,5.83177570093458,5.83177570093458,0.0,4.85981308411215
40240,Renung,0,15,1,76,51,0,1,9,2,330.0,30.0,1.0,2.0,0.0,17.0,21.0,34.0,45.0,80.0
40242,Rimbez-et-Baudiets,0,1,0,19,11,0,0,2,1,58.0,7.0,1.0,0.0,1.0,4.0,3.0,1.0,5.0,5.0
40243,Rion-des-Landes,1,35,2,377,223,4,5,41,8,1766.07570335091,188.21765362793,31.5355876461737,8.15814564842621,2.034936100315,90.64078712288,120.767478189509,170.438939570434,101.777888363245,244.301008343055
40244,Riviere-Saas-et-Gourby,0,24,0,194,127,0,3,25,3,850.604713925869,68.5109253399643,8.67828622423006,2.17919296688184,3.28935924864861,55.2431661398795,63.2013070234593,61.0431011795644,65.4834198456207,206.312092742212
40245,Roquefort,0,19,1,273,174,2,11,54,4,1061.54272841685,84.1790488720127,19.3809004513708,6.77903977509904,0.0,74.4744144472235,72.9622039970069,99.3791109110776,58.3627953440806,198.510978788434
40246,Sabres,0,24,0,142,88,4,2,40,6,679.266613280225,103.174304290328,24.6522815205942,3.10639968604104,2.98362106494955,33.7921670377793,46.6788602148173,69.6006719311389,55.0696732886539,103.292762235049
40247,Saint-Agnet,0,2,0,19,12,0,0,7,2,114.718232044199,6.92265193370166,0.0,1.97790055248619,0.988950276243094,8.90055248618784,7.91160220994475,10.878453038674,4.94475138121547,29.6685082872928
40248,Saint-Andre-de-Seignanx,0,30,1,269,192,0,3,13,4,1157.55655409468,85.6541883571312,5.20409395235112,2.0655489130886,2.11895063863634,86.0762409700646,82.3786133105252,107.945386512476,82.6521947282241,192.650719220847
40249,Saint-Aubin,0,2,0,55,37,0,0,7,4,298.418749117266,20.5054824006412,5.2823198225421,2.02487368234391,1.90014122882151,27.8900056541378,18.9141036576964,27.19937882868,40.558882970271,35.830343386061
40250,Saint-Avit,0,9,2,106,89,2,15,45,9,446.034231283809,27.1645372853644,1.02198246699278,1.04368441065478,2.06566687764756,23.1492506754333,25.8127023482727,59.6930419312212,42.3061034837397,93.0200428378728
40251,Saint-Barthelemy,0,8,0,50,40,0,0,4,0,263.52594545157,15.0246655718529,0.0,2.96433447645408,0.0,29.025482920991,20.7397288414712,17.2404320975463,25.1203274332177,54.5274550875058
40252,Sainte-Colombe,0,10,0,92,73,0,0,10,1,403.42342664893,27.7570754796297,8.96815351634189,1.02414076937736,0.0,24.3034271071495,28.7966097595978,38.5773413147847,29.6011962722348,90.5745290691248
40253,Saint-Cricq-Chalosse,0,6,0,101,59,0,0,9,2,382.363483497895,35.2139255578861,6.03539904921532,1.00651419056063,2.01269320048256,14.0865070318586,35.2296759232809,44.2578052117222,5.02921970451088,75.4617554217129
40254,Saint-Cricq-du-Gave,0,5,0,77,31,0,0,6,2,235.0,23.0,4.0,0.0,1.0,10.0,9.0,20.0,0.0,40.0
40255,Saint-Cricq-Villeneuve,0,6,2,79,47,0,0,10,2,290.721371735019,17.0116248567418,2.99162019424377,0.0,1.01391609537013,22.7870201953522,27.1717429086023,26.3130467731863,29.4111520589953,35.1144086542276
40256,Saint-Etienne-d'Orthe,0,8,0,112,62,0,2,12,0,426.99066030134,34.4095799421894,4.06387169296045,3.09208287441136,0.0,28.3022430154476,32.1628620175115,28.8780922964096,45.8856771934326,91.0720807215072
40257,Sainte-Eulalie-en-Born,0,12,1,229,130,0,2,20,6,753.439602957232,71.8303841828613,8.33261823773103,3.89778101556931,1.77916261241075,44.7361960624576,54.9860594773953,79.5253405506324,36.6752029820545,117.01968139305
40258,Sainte-Foy,0,2,2,33,29,0,0,4,0,167.335968379447,7.96837944664032,0.99604743083004,0.0,0.0,10.9565217391304,12.9486166007905,11.9525691699605,9.96047430830039,19.9209486166008
40259,Saint-Gein,0,2,0,46,42,0,0,8,3,258.221185774489,23.5985620292167,2.97627391886053,2.91603393832737,0.0,20.5390601814383,23.255352410257,22.0807416383066,14.2870172136323,49.772391913028
40260,Saint-Geours-d'Auribat,0,7,0,54,40,1,0,6,0,233.489160195177,17.2094262146852,3.00811457228239,0.0,0.0,19.770918567126,14.8218672669676,19.1830022983043,4.82204993522166,55.4077075758
40261,Saint-Geours-de-Maremne,1,29,5,418,245,11,15,129,5,1737.99455293486,131.762333210693,17.3629322836383,9.22018470024197,5.144464247296,119.515431697437,123.792469670566,150.359205514331,158.115426674791,363.377163504829
40262,Saint-Gor,0,2,0,45,30,0,2,5,2,183.0,16.0,2.0,2.0,0.0,19.0,14.0,15.0,5.0,30.0
40263,Saint-Jean-de-Lier,0,6,0,66,36,0,0,4,0,249.057457414128,12.0664102860198,1.0131193375361,0.0,0.0,15.103613647814,21.6480555494247,20.7576789073211,0.0,65.8954817139567
40264,Saint-Jean-de-Marsacq,0,29,2,268,187,0,2,31,3,1087.24160454299,102.442079140297,19.4815463179464,5.50558748369963,4.39625754156449,84.5206966225959,88.001578980758,74.1276888837361,87.0584859166626,217.474551263137
40265,Saint-Julien-d'Armagnac,0,2,1,18,6,0,0,2,1,62.5636363636364,2.01818181818182,0.0,0.0,0.0,2.01818181818182,2.01818181818182,18.1636363636364,10.0909090909091,10.0909090909091
40266,Saint-Julien-en-Born,1,4,1,261,159,0,5,68,42,961.848853335825,97.7102589135057,6.0449099794781,12.7810668058361,6.11144116878427,81.789642994743,53.8521621357431,101.925623878394,44.1666912934307,130.884649251822
40267,Saint-Justin,0,7,0,123,86,0,2,12,4,565.74449486468,52.3537967267444,7.04537504962263,2.01937111595954,0.0,27.1714083334937,34.0929331048916,53.5023889089869,25.2046023537573,85.673477265674
40268,Saint-Laurent-de-Gosse,0,11,0,120,65,0,1,13,1,427.0,24.0,3.0,0.0,5.0,34.0,30.0,20.0,10.0,80.0
40269,Saint-Lon-les-Mines,0,21,1,162,106,1,4,28,4,739.027792914609,60.8936656223257,7.24674926326531,6.01197116546241,3.14999367631515,61.6677797203376,70.3727162042795,74.3645253322236,50.5512040051666,125.448497878004
40270,Saint-Loubouer,0,3,1,81,29,0,1,15,2,253.0,25.0,2.0,0.0,1.0,15.0,15.0,20.0,10.0,30.0
40271,Sainte-Marie-de-Gosse,0,26,2,167,112,1,2,22,1,751.852510925221,56.0910724841758,11.1637440542245,5.15226773883472,2.01796773904498,49.123117074343,62.6849780620779,61.2303245485836,35.6201945173347,152.817522806548
40272,Saint-Martin-de-Hinx,0,21,0,281,175,0,2,21,8,1057.1525152496,63.2974184398454,4.09705260819387,2.04861511153703,5.11124412172525,80.6594054123676,70.0946468773387,87.3034138924195,56.3517757648165,235.149921901732
40273,Saint-Martin-de-Seignanx,0,130,11,914,627,11,26,112,15,3628.23249910091,289.016076042856,20.7359118942483,25.0523771131233,15.5952038117054,260.866829998124,306.564278054254,259.877671252019,397.903127312976,655.188742156921
40274,Saint-Martin-d'Oney,0,8,5,223,141,0,3,24,2,819.619508588679,59.5276660673415,5.8810024616363,0.964642733743141,2.02190130085323,43.1431159776127,42.7971010143749,71.6168398604577,25.0450050744165,158.047600985272
40275,Saint-Maurice-sur-Adour,0,10,0,94,79,0,1,6,1,381.0,24.0,1.0,0.0,1.0,16.0,27.0,48.0,15.0,75.0
40276,Saint-Michel-Escalus,0,1,0,52,33,0,0,7,2,177.51890062562,17.0321891975133,4.88062937115042,1.02868274242711,2.97983788090123,8.1345161605182,2.9294742326763,33.9130714072041,5.14341371213555,35.7809853315801
40277,Saint-Pandelon,0,12,0,101,75,0,1,12,1,422.25637750252,36.598846389848,7.61946802384064,2.01480029219988,3.19276175708631,27.8277155832755,30.5190673931937,37.3646639302971,24.0863470840859,115.792393721964
40278,Saint-Paul-en-Born,0,3,1,134,79,0,0,14,4,555.0,52.0,6.0,6.0,2.0,37.0,28.0,63.0,50.0,65.0
40279,Saint-Paul-les-Dax,0,207,9,2055,1179,18,68,440,28,7822.07416225354,802.546165035612,149.934697965272,44.2035050876992,41.8278210085878,593.283188732363,501.099811028018,679.316479855395,625.176091374939,1342.73171849001
40280,Saint-Perdon,0,24,1,297,184,3,2,22,2,1110.17847862593,85.2271808179051,13.8378808767198,6.9270112262109,4.06064677814964,80.4129454215103,64.3997445942968,89.9265962534288,84.1169922088908,229.627979576771
40281,Saint-Pierre-du-Mont,1,195,9,1470,1032,16,44,307,19,6080.9542474408,539.887308539049,112.302162847445,37.181066396923,18.0571796633205,592.43416272908,568.710597478948,463.885771618683,582.442276311914,1250.3123434289
40282,Saint-Sever,0,64,6,759,535,12,22,173,10,2801.16734236705,191.860603754674,19.875009038563,15.6361794515044,15.6195739552079,247.04738867813,227.631234379867,222.668556933131,265.860833292413,556.424519624917
40283,Saint-Vincent-de-Paul,0,68,7,531,359,7,13,46,3,2021.35368292284,122.550044134115,20.0178852419897,5.92837977149781,12.0007563639073,170.697626559387,163.585060953123,172.612671585069,160.952059894884,490.184381671742
40284,Saint-Vincent-de-Tyrosse,0,145,11,1195,673,12,31,223,26,4618.0,456.0,71.0,29.0,23.0,372.0,337.0,308.0,320.0,865.0
40285,Saint-Yaguen,0,5,1,96,51,0,0,10,0,371.0,20.0,0.0,0.0,1.0,20.0,21.0,39.0,15.0,55.0
40286,Samadet,0,22,0,174,78,1,3,35,3,637.630100280312,43.6665746136747,11.3035168788625,0.0,0.945394071542692,48.6533348789033,49.2385386619703,48.3170485794095,10.0506656681819,140.110548034405
